aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.000 precision:0.820 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:8314 false_negative:0 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.050 precision:0.846 recall:0.878 true_negative_rate:0.276 true_positive:33172 true_negative:2293 false_positive:6021 false_negative:4623 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.100 precision:0.974 recall:0.730 true_negative_rate:0.910 true_positive:27590 true_negative:7566 false_positive:748 false_negative:10205 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.150 precision:0.990 recall:0.625 true_negative_rate:0.971 true_positive:23627 true_negative:8074 false_positive:240 false_negative:14168 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.541 true_negative_rate:0.985 true_positive:20465 true_negative:8186 false_positive:128 false_negative:17330 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.250 precision:0.995 recall:0.477 true_negative_rate:0.989 true_positive:18046 true_negative:8225 false_positive:89 false_negative:19749 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.423 true_negative_rate:0.995 true_positive:16003 true_negative:8276 false_positive:38 false_negative:21792 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.361 true_negative_rate:0.996 true_positive:13639 true_negative:8283 false_positive:31 false_negative:24156 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.290 true_negative_rate:0.997 true_positive:10968 true_negative:8291 false_positive:23 false_negative:26827 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.233 true_negative_rate:1.000 true_positive:8816 true_negative:8312 false_positive:2 false_negative:28979 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7056 true_negative:8314 false_positive:0 false_negative:30739 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:5393 true_negative:8314 false_positive:0 false_negative:32402 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3827 true_negative:8314 false_positive:0 false_negative:33968 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2552 true_negative:8314 false_positive:0 false_negative:35243 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1428 true_negative:8314 false_positive:0 false_negative:36367 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:561 true_negative:8314 false_positive:0 false_negative:37234 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:68 true_negative:8314 false_positive:0 false_negative:37727 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:8314 false_positive:0 false_negative:37759 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:8314 false_positive:0 false_negative:37770 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:8314 false_positive:0 false_negative:37782 
aces_publicb_ocount_160_osize_11_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8314 false_positive:0 false_negative:37794 
