fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.000 precision:0.927 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:2736 false_negative:0 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.050 precision:0.926 recall:0.936 true_negative_rate:0.048 true_positive:32615 true_negative:132 false_positive:2604 false_negative:2216 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.100 precision:0.927 recall:0.794 true_negative_rate:0.209 true_positive:27647 true_negative:572 false_positive:2164 false_negative:7184 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.150 precision:0.950 recall:0.611 true_negative_rate:0.588 true_positive:21266 true_negative:1610 false_positive:1126 false_negative:13565 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.200 precision:0.979 recall:0.477 true_negative_rate:0.872 true_positive:16625 true_negative:2387 false_positive:349 false_negative:18206 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.250 precision:0.992 recall:0.391 true_negative_rate:0.961 true_positive:13615 true_negative:2628 false_positive:108 false_negative:21216 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.328 true_negative_rate:0.993 true_positive:11436 true_negative:2716 false_positive:20 false_negative:23395 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.275 true_negative_rate:1.000 true_positive:9581 true_negative:2735 false_positive:1 false_negative:25250 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:7902 true_negative:2735 false_positive:1 false_negative:26929 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:6501 true_negative:2735 false_positive:1 false_negative:28330 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:5069 true_negative:2736 false_positive:0 false_negative:29762 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.114 true_negative_rate:1.000 true_positive:3973 true_negative:2736 false_positive:0 false_negative:30858 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:2810 true_negative:2736 false_positive:0 false_negative:32021 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1747 true_negative:2736 false_positive:0 false_negative:33084 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1284 true_negative:2736 false_positive:0 false_negative:33547 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:970 true_negative:2736 false_positive:0 false_negative:33861 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:678 true_negative:2736 false_positive:0 false_negative:34153 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:269 true_negative:2736 false_positive:0 false_negative:34562 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:2736 false_positive:0 false_negative:34782 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:2736 false_positive:0 false_negative:34816 
fhw_ocount_40_osize_14_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2736 false_positive:0 false_negative:34830 
