fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.000 precision:0.988 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:429 false_negative:0 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.050 precision:0.991 recall:0.935 true_negative_rate:0.329 true_positive:32572 true_negative:141 false_positive:288 false_negative:2259 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.100 precision:0.995 recall:0.782 true_negative_rate:0.678 true_positive:27236 true_negative:291 false_positive:138 false_negative:7595 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.602 true_negative_rate:0.909 true_positive:20959 true_negative:390 false_positive:39 false_negative:13872 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.470 true_negative_rate:0.977 true_positive:16387 true_negative:419 false_positive:10 false_negative:18444 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.391 true_negative_rate:0.993 true_positive:13633 true_negative:426 false_positive:3 false_negative:21198 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.330 true_negative_rate:1.000 true_positive:11511 true_negative:429 false_positive:0 false_negative:23320 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.275 true_negative_rate:1.000 true_positive:9564 true_negative:429 false_positive:0 false_negative:25267 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.229 true_negative_rate:1.000 true_positive:7966 true_negative:429 false_positive:0 false_negative:26865 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:6553 true_negative:429 false_positive:0 false_negative:28278 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:5093 true_negative:429 false_positive:0 false_negative:29738 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3934 true_negative:429 false_positive:0 false_negative:30897 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:2816 true_negative:429 false_positive:0 false_negative:32015 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1794 true_negative:429 false_positive:0 false_negative:33037 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1305 true_negative:429 false_positive:0 false_negative:33526 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:997 true_negative:429 false_positive:0 false_negative:33834 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:717 true_negative:429 false_positive:0 false_negative:34114 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:272 true_negative:429 false_positive:0 false_negative:34559 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:63 true_negative:429 false_positive:0 false_negative:34768 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:429 false_positive:0 false_negative:34815 
fhw_ocount_20_osize_10_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:429 false_positive:0 false_negative:34830 
