aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.000 precision:0.896 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4408 false_negative:0 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.050 precision:0.906 recall:0.869 true_negative_rate:0.230 true_positive:32831 true_negative:1015 false_positive:3393 false_negative:4964 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.100 precision:0.984 recall:0.721 true_negative_rate:0.898 true_positive:27256 true_negative:3960 false_positive:448 false_negative:10539 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.150 precision:0.993 recall:0.621 true_negative_rate:0.960 true_positive:23481 true_negative:4233 false_positive:175 false_negative:14314 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.200 precision:0.995 recall:0.544 true_negative_rate:0.977 true_positive:20556 true_negative:4305 false_positive:103 false_negative:17239 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.480 true_negative_rate:0.982 true_positive:18142 true_negative:4327 false_positive:81 false_negative:19653 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.300 precision:0.996 recall:0.424 true_negative_rate:0.986 true_positive:16028 true_negative:4347 false_positive:61 false_negative:21767 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.350 precision:0.997 recall:0.363 true_negative_rate:0.989 true_positive:13723 true_negative:4361 false_positive:47 false_negative:24072 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.291 true_negative_rate:0.999 true_positive:11005 true_negative:4402 false_positive:6 false_negative:26790 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.235 true_negative_rate:1.000 true_positive:8888 true_negative:4408 false_positive:0 false_negative:28907 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:7116 true_negative:4408 false_positive:0 false_negative:30679 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5382 true_negative:4408 false_positive:0 false_negative:32413 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:3886 true_negative:4408 false_positive:0 false_negative:33909 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:2628 true_negative:4408 false_positive:0 false_negative:35167 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1434 true_negative:4408 false_positive:0 false_negative:36361 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:582 true_negative:4408 false_positive:0 false_negative:37213 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:70 true_negative:4408 false_positive:0 false_negative:37725 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:39 true_negative:4408 false_positive:0 false_negative:37756 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:4408 false_positive:0 false_negative:37768 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:4408 false_positive:0 false_negative:37782 
aces_publicb_ocount_80_osize_12_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4408 false_positive:0 false_negative:37794 
