aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.000 precision:0.731 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:13922 false_negative:0 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.050 precision:0.714 recall:0.866 true_negative_rate:0.058 true_positive:32743 true_negative:813 false_positive:13109 false_negative:5052 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.100 precision:0.766 recall:0.722 true_negative_rate:0.401 true_positive:27275 true_negative:5584 false_positive:8338 false_negative:10520 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.150 precision:0.910 recall:0.619 true_negative_rate:0.834 true_positive:23377 true_negative:11607 false_positive:2315 false_negative:14418 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.200 precision:0.977 recall:0.536 true_negative_rate:0.966 true_positive:20273 true_negative:13446 false_positive:476 false_negative:17522 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.250 precision:0.987 recall:0.474 true_negative_rate:0.983 true_positive:17896 true_negative:13681 false_positive:241 false_negative:19899 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.300 precision:0.990 recall:0.417 true_negative_rate:0.988 true_positive:15777 true_negative:13760 false_positive:162 false_negative:22018 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.350 precision:0.994 recall:0.351 true_negative_rate:0.994 true_positive:13255 true_negative:13838 false_positive:84 false_negative:24540 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.283 true_negative_rate:0.998 true_positive:10681 true_negative:13889 false_positive:33 false_negative:27114 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.225 true_negative_rate:1.000 true_positive:8495 true_negative:13916 false_positive:6 false_negative:29300 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.177 true_negative_rate:1.000 true_positive:6700 true_negative:13922 false_positive:0 false_negative:31095 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.127 true_negative_rate:1.000 true_positive:4785 true_negative:13922 false_positive:0 false_negative:33010 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3361 true_negative:13922 false_positive:0 false_negative:34434 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:2107 true_negative:13922 false_positive:0 false_negative:35688 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:941 true_negative:13922 false_positive:0 false_negative:36854 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:358 true_negative:13922 false_positive:0 false_negative:37437 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:75 true_negative:13922 false_positive:0 false_negative:37720 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:13922 false_positive:0 false_negative:37766 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:13922 false_positive:0 false_negative:37776 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:13922 false_positive:0 false_negative:37788 
aces_publicb_ocount_60_osize_24_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13922 false_positive:0 false_negative:37794 
