csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.996 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:74 false_negative:0 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.976 true_negative_rate:0.527 true_positive:16458 true_negative:39 false_positive:35 false_negative:399 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.899 true_negative_rate:0.811 true_positive:15157 true_negative:60 false_positive:14 false_negative:1700 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.748 true_negative_rate:0.946 true_positive:12617 true_negative:70 false_positive:4 false_negative:4240 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.566 true_negative_rate:1.000 true_positive:9542 true_negative:74 false_positive:0 false_negative:7315 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.406 true_negative_rate:1.000 true_positive:6846 true_negative:74 false_positive:0 false_negative:10011 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.297 true_negative_rate:1.000 true_positive:4999 true_negative:74 false_positive:0 false_negative:11858 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.220 true_negative_rate:1.000 true_positive:3711 true_negative:74 false_positive:0 false_negative:13146 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.157 true_negative_rate:1.000 true_positive:2651 true_negative:74 false_positive:0 false_negative:14206 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:1758 true_negative:74 false_positive:0 false_negative:15099 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1110 true_negative:74 false_positive:0 false_negative:15747 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:652 true_negative:74 false_positive:0 false_negative:16205 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:369 true_negative:74 false_positive:0 false_negative:16488 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:154 true_negative:74 false_positive:0 false_negative:16703 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:60 true_negative:74 false_positive:0 false_negative:16797 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:74 false_positive:0 false_negative:16831 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:74 false_positive:0 false_negative:16838 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:74 false_positive:0 false_negative:16847 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:74 false_positive:0 false_negative:16851 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:74 false_positive:0 false_negative:16854 
csail_ocount_40_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:74 false_positive:0 false_negative:16856 
