aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.000 precision:0.803 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:9270 false_negative:0 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.050 precision:0.815 recall:0.876 true_negative_rate:0.190 true_positive:33109 true_negative:1764 false_positive:7506 false_negative:4686 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.100 precision:0.917 recall:0.731 true_negative_rate:0.731 true_positive:27647 true_negative:6772 false_positive:2498 false_negative:10148 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.150 precision:0.975 recall:0.624 true_negative_rate:0.934 true_positive:23600 true_negative:8660 false_positive:610 false_negative:14195 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.200 precision:0.989 recall:0.537 true_negative_rate:0.975 true_positive:20314 true_negative:9037 false_positive:233 false_negative:17481 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.250 precision:0.994 recall:0.473 true_negative_rate:0.989 true_positive:17860 true_negative:9171 false_positive:99 false_negative:19935 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.300 precision:0.996 recall:0.417 true_negative_rate:0.994 true_positive:15749 true_negative:9211 false_positive:59 false_negative:22046 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.348 true_negative_rate:0.997 true_positive:13171 true_negative:9238 false_positive:32 false_negative:24624 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.275 true_negative_rate:0.999 true_positive:10406 true_negative:9263 false_positive:7 false_negative:27389 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.223 true_negative_rate:0.999 true_positive:8431 true_negative:9265 false_positive:5 false_negative:29364 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.178 true_negative_rate:0.999 true_positive:6718 true_negative:9265 false_positive:5 false_negative:31077 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.132 true_negative_rate:0.999 true_positive:5003 true_negative:9265 false_positive:5 false_negative:32792 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.600 precision:0.999 recall:0.094 true_negative_rate:1.000 true_positive:3542 true_negative:9267 false_positive:3 false_negative:34253 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.650 precision:0.999 recall:0.058 true_negative_rate:1.000 true_positive:2201 true_negative:9268 false_positive:2 false_negative:35594 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:1009 true_negative:9270 false_positive:0 false_negative:36786 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:361 true_negative:9270 false_positive:0 false_negative:37434 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:50 true_negative:9270 false_positive:0 false_negative:37745 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:32 true_negative:9270 false_positive:0 false_negative:37763 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:9270 false_positive:0 false_negative:37775 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:9270 false_positive:0 false_negative:37788 
aces_publicb_ocount_120_osize_15_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9270 false_positive:0 false_negative:37794 
