fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.000 precision:0.743 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:5161 false_negative:0 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.050 precision:0.736 recall:0.925 true_negative_rate:0.042 true_positive:13771 true_negative:217 false_positive:4944 false_negative:1122 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.100 precision:0.768 recall:0.814 true_negative_rate:0.292 true_positive:12124 true_negative:1507 false_positive:3654 false_negative:2769 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.150 precision:0.830 recall:0.675 true_negative_rate:0.602 true_positive:10059 true_negative:3107 false_positive:2054 false_negative:4834 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.200 precision:0.934 recall:0.560 true_negative_rate:0.885 true_positive:8338 true_negative:4570 false_positive:591 false_negative:6555 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.250 precision:0.988 recall:0.478 true_negative_rate:0.984 true_positive:7122 true_negative:5078 false_positive:83 false_negative:7771 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.300 precision:0.996 recall:0.418 true_negative_rate:0.996 true_positive:6224 true_negative:5139 false_positive:22 false_negative:8669 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.376 true_negative_rate:0.997 true_positive:5593 true_negative:5148 false_positive:13 false_negative:9300 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.329 true_negative_rate:0.999 true_positive:4900 true_negative:5156 false_positive:5 false_negative:9993 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.284 true_negative_rate:0.999 true_positive:4229 true_negative:5157 false_positive:4 false_negative:10664 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.251 true_negative_rate:1.000 true_positive:3739 true_negative:5159 false_positive:2 false_negative:11154 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.219 true_negative_rate:1.000 true_positive:3264 true_negative:5160 false_positive:1 false_negative:11629 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:2790 true_negative:5160 false_positive:1 false_negative:12103 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.150 true_negative_rate:1.000 true_positive:2231 true_negative:5161 false_positive:0 false_negative:12662 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.114 true_negative_rate:1.000 true_positive:1692 true_negative:5161 false_positive:0 false_negative:13201 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.085 true_negative_rate:1.000 true_positive:1264 true_negative:5161 false_positive:0 false_negative:13629 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:770 true_negative:5161 false_positive:0 false_negative:14123 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:373 true_negative:5161 false_positive:0 false_negative:14520 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:139 true_negative:5161 false_positive:0 false_negative:14754 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:35 true_negative:5161 false_positive:0 false_negative:14858 
fr101_ocount_40_osize_18_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5161 false_positive:0 false_negative:14892 
