csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.000 precision:0.910 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1667 false_negative:0 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.050 precision:0.920 recall:0.969 true_negative_rate:0.147 true_positive:16328 true_negative:245 false_positive:1422 false_negative:529 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.100 precision:0.945 recall:0.873 true_negative_rate:0.484 true_positive:14716 true_negative:806 false_positive:861 false_negative:2141 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.150 precision:0.978 recall:0.695 true_negative_rate:0.839 true_positive:11719 true_negative:1398 false_positive:269 false_negative:5138 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.200 precision:0.991 recall:0.504 true_negative_rate:0.954 true_positive:8503 true_negative:1591 false_positive:76 false_negative:8354 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.250 precision:0.993 recall:0.362 true_negative_rate:0.975 true_positive:6101 true_negative:1626 false_positive:41 false_negative:10756 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.300 precision:0.995 recall:0.263 true_negative_rate:0.986 true_positive:4431 true_negative:1643 false_positive:24 false_negative:12426 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.350 precision:0.997 recall:0.199 true_negative_rate:0.995 true_positive:3352 true_negative:1658 false_positive:9 false_negative:13505 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.144 true_negative_rate:0.997 true_positive:2433 true_negative:1662 false_positive:5 false_negative:14424 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.100 true_negative_rate:0.998 true_positive:1684 true_negative:1663 false_positive:4 false_negative:15173 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.500 precision:0.997 recall:0.065 true_negative_rate:0.998 true_positive:1089 true_negative:1664 false_positive:3 false_negative:15768 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:661 true_negative:1667 false_positive:0 false_negative:16196 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:367 true_negative:1667 false_positive:0 false_negative:16490 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:146 true_negative:1667 false_positive:0 false_negative:16711 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:52 true_negative:1667 false_positive:0 false_negative:16805 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:27 true_negative:1667 false_positive:0 false_negative:16830 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:1667 false_positive:0 false_negative:16838 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:1667 false_positive:0 false_negative:16845 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:1667 false_positive:0 false_negative:16852 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1667 false_positive:0 false_negative:16854 
csail_ocount_120_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1667 false_positive:0 false_negative:16856 
