csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.000 precision:0.916 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1541 false_negative:0 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.050 precision:0.913 recall:0.941 true_negative_rate:0.021 true_positive:15866 true_negative:33 false_positive:1508 false_negative:991 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.100 precision:0.912 recall:0.814 true_negative_rate:0.140 true_positive:13717 true_negative:216 false_positive:1325 false_negative:3140 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.150 precision:0.917 recall:0.617 true_negative_rate:0.393 true_positive:10406 true_negative:605 false_positive:936 false_negative:6451 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.200 precision:0.947 recall:0.444 true_negative_rate:0.727 true_positive:7487 true_negative:1121 false_positive:420 false_negative:9370 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.250 precision:0.970 recall:0.322 true_negative_rate:0.892 true_positive:5429 true_negative:1375 false_positive:166 false_negative:11428 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.300 precision:0.987 recall:0.244 true_negative_rate:0.964 true_positive:4113 true_negative:1486 false_positive:55 false_negative:12744 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.350 precision:0.995 recall:0.186 true_negative_rate:0.990 true_positive:3128 true_negative:1525 false_positive:16 false_negative:13729 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.137 true_negative_rate:0.999 true_positive:2311 true_negative:1540 false_positive:1 false_negative:14546 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:1704 true_negative:1541 false_positive:0 false_negative:15153 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:1089 true_negative:1541 false_positive:0 false_negative:15768 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:623 true_negative:1541 false_positive:0 false_negative:16234 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:358 true_negative:1541 false_positive:0 false_negative:16499 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:156 true_negative:1541 false_positive:0 false_negative:16701 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:48 true_negative:1541 false_positive:0 false_negative:16809 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:1541 false_positive:0 false_negative:16829 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:1541 false_positive:0 false_negative:16839 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:1541 false_positive:0 false_negative:16845 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:1541 false_positive:0 false_negative:16850 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1541 false_positive:0 false_negative:16853 
csail_ocount_20_osize_19_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1541 false_positive:0 false_negative:16856 
