edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.000 precision:0.616 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:27783 false_negative:0 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.050 precision:0.576 recall:0.744 true_negative_rate:0.120 true_positive:33185 true_negative:3339 false_positive:24444 false_negative:11402 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.100 precision:0.655 recall:0.487 true_negative_rate:0.589 true_positive:21707 true_negative:16369 false_positive:11414 false_negative:22880 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.150 precision:0.872 recall:0.326 true_negative_rate:0.923 true_positive:14519 true_negative:25651 false_positive:2132 false_negative:30068 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.200 precision:0.965 recall:0.225 true_negative_rate:0.987 true_positive:10030 true_negative:27423 false_positive:360 false_negative:34557 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.250 precision:0.983 recall:0.167 true_negative_rate:0.995 true_positive:7433 true_negative:27655 false_positive:128 false_negative:37154 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.300 precision:0.993 recall:0.133 true_negative_rate:0.999 true_positive:5924 true_negative:27742 false_positive:41 false_negative:38663 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.111 true_negative_rate:1.000 true_positive:4948 true_negative:27774 false_positive:9 false_negative:39639 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:4023 true_negative:27782 false_positive:1 false_negative:40564 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:3577 true_negative:27783 false_positive:0 false_negative:41010 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3302 true_negative:27783 false_positive:0 false_negative:41285 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3114 true_negative:27783 false_positive:0 false_negative:41473 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3033 true_negative:27783 false_positive:0 false_negative:41554 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2674 true_negative:27783 false_positive:0 false_negative:41913 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:883 true_negative:27783 false_positive:0 false_negative:43704 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:437 true_negative:27783 false_positive:0 false_negative:44150 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:44 true_negative:27783 false_positive:0 false_negative:44543 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27783 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27783 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27783 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_33_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27783 false_positive:0 false_negative:44586 
