fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.000 precision:0.995 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:167 false_negative:0 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.050 precision:0.997 recall:0.936 true_negative_rate:0.401 true_positive:32609 true_negative:67 false_positive:100 false_negative:2222 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.785 true_negative_rate:0.790 true_positive:27325 true_negative:132 false_positive:35 false_negative:7506 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.604 true_negative_rate:0.934 true_positive:21033 true_negative:156 false_positive:11 false_negative:13798 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.472 true_negative_rate:0.976 true_positive:16444 true_negative:163 false_positive:4 false_negative:18387 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.394 true_negative_rate:1.000 true_positive:13716 true_negative:167 false_positive:0 false_negative:21115 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.329 true_negative_rate:1.000 true_positive:11468 true_negative:167 false_positive:0 false_negative:23363 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.275 true_negative_rate:1.000 true_positive:9595 true_negative:167 false_positive:0 false_negative:25236 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.229 true_negative_rate:1.000 true_positive:7991 true_negative:167 false_positive:0 false_negative:26840 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.190 true_negative_rate:1.000 true_positive:6601 true_negative:167 false_positive:0 false_negative:28230 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.147 true_negative_rate:1.000 true_positive:5114 true_negative:167 false_positive:0 false_negative:29717 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:3993 true_negative:167 false_positive:0 false_negative:30838 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:2855 true_negative:167 false_positive:0 false_negative:31976 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.053 true_negative_rate:1.000 true_positive:1850 true_negative:167 false_positive:0 false_negative:32981 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1320 true_negative:167 false_positive:0 false_negative:33511 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1016 true_negative:167 false_positive:0 false_negative:33815 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:720 true_negative:167 false_positive:0 false_negative:34111 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:297 true_negative:167 false_positive:0 false_negative:34534 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:71 true_negative:167 false_positive:0 false_negative:34760 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:17 true_negative:167 false_positive:0 false_negative:34814 
fhw_ocount_40_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:167 false_positive:0 false_negative:34830 
