edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.000 precision:0.487 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:47028 false_negative:0 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.050 precision:0.439 recall:0.764 true_negative_rate:0.074 true_positive:34054 true_negative:3489 false_positive:43539 false_negative:10533 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.100 precision:0.455 recall:0.515 true_negative_rate:0.417 true_positive:22941 true_negative:19590 false_positive:27438 false_negative:21646 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.150 precision:0.687 recall:0.350 true_negative_rate:0.849 true_positive:15607 true_negative:39930 false_positive:7098 false_negative:28980 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.200 precision:0.880 recall:0.239 true_negative_rate:0.969 true_positive:10634 true_negative:45584 false_positive:1444 false_negative:33953 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.250 precision:0.962 recall:0.182 true_negative_rate:0.993 true_positive:8111 true_negative:46707 false_positive:321 false_negative:36476 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.300 precision:0.981 recall:0.139 true_negative_rate:0.997 true_positive:6194 true_negative:46907 false_positive:121 false_negative:38393 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.350 precision:0.988 recall:0.111 true_negative_rate:0.999 true_positive:4955 true_negative:46970 false_positive:58 false_negative:39632 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.091 true_negative_rate:1.000 true_positive:4037 true_negative:47015 false_positive:13 false_negative:40550 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3658 true_negative:47028 false_positive:0 false_negative:40929 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3338 true_negative:47028 false_positive:0 false_negative:41249 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3110 true_negative:47028 false_positive:0 false_negative:41477 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2991 true_negative:47028 false_positive:0 false_negative:41596 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2687 true_negative:47028 false_positive:0 false_negative:41900 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:841 true_negative:47028 false_positive:0 false_negative:43746 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:416 true_negative:47028 false_positive:0 false_negative:44171 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:86 true_negative:47028 false_positive:0 false_negative:44501 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:47028 false_positive:0 false_negative:44581 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:47028 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:47028 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_35_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:47028 false_positive:0 false_negative:44586 
