edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.000 precision:0.829 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:9183 false_negative:0 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.050 precision:0.821 recall:0.722 true_negative_rate:0.234 true_positive:32212 true_negative:2148 false_positive:7035 false_negative:12375 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.100 precision:0.952 recall:0.455 true_negative_rate:0.890 true_positive:20265 true_negative:8170 false_positive:1013 false_negative:24322 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.150 precision:0.988 recall:0.306 true_negative_rate:0.981 true_positive:13659 true_negative:9011 false_positive:172 false_negative:30928 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.218 true_negative_rate:0.997 true_positive:9728 true_negative:9159 false_positive:24 false_negative:34859 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.169 true_negative_rate:0.999 true_positive:7525 true_negative:9174 false_positive:9 false_negative:37062 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5743 true_negative:9183 false_positive:0 false_negative:38844 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4873 true_negative:9183 false_positive:0 false_negative:39714 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3960 true_negative:9183 false_positive:0 false_negative:40627 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3612 true_negative:9183 false_positive:0 false_negative:40975 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3326 true_negative:9183 false_positive:0 false_negative:41261 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3114 true_negative:9183 false_positive:0 false_negative:41473 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3052 true_negative:9183 false_positive:0 false_negative:41535 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2709 true_negative:9183 false_positive:0 false_negative:41878 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:738 true_negative:9183 false_positive:0 false_negative:43849 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:400 true_negative:9183 false_positive:0 false_negative:44187 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:9183 false_positive:0 false_negative:44577 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9183 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9183 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9183 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_24_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9183 false_positive:0 false_negative:44586 
