aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.000 precision:0.961 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1550 false_negative:0 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.050 precision:0.962 recall:0.867 true_negative_rate:0.166 true_positive:32756 true_negative:258 false_positive:1292 false_negative:5039 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.100 precision:0.985 recall:0.721 true_negative_rate:0.729 true_positive:27255 true_negative:1130 false_positive:420 false_negative:10540 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.150 precision:0.996 recall:0.619 true_negative_rate:0.941 true_positive:23392 true_negative:1458 false_positive:92 false_negative:14403 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.539 true_negative_rate:0.983 true_positive:20364 true_negative:1523 false_positive:27 false_negative:17431 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.475 true_negative_rate:0.994 true_positive:17956 true_negative:1541 false_positive:9 false_negative:19839 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.995 true_positive:15858 true_negative:1543 false_positive:7 false_negative:21937 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:0.999 true_positive:13471 true_negative:1549 false_positive:1 false_negative:24324 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10800 true_negative:1550 false_positive:0 false_negative:26995 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8695 true_negative:1550 false_positive:0 false_negative:29100 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6936 true_negative:1550 false_positive:0 false_negative:30859 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5291 true_negative:1550 false_positive:0 false_negative:32504 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3768 true_negative:1550 false_positive:0 false_negative:34027 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2518 true_negative:1550 false_positive:0 false_negative:35277 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1290 true_negative:1550 false_positive:0 false_negative:36505 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:504 true_negative:1550 false_positive:0 false_negative:37291 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:1550 false_positive:0 false_negative:37735 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:1550 false_positive:0 false_negative:37761 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1550 false_positive:0 false_negative:37769 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1550 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_16_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1550 false_positive:0 false_negative:37794 
