fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.000 precision:0.860 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:5927 false_negative:0 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.050 precision:0.876 recall:0.979 true_negative_rate:0.150 true_positive:35717 true_negative:891 false_positive:5036 false_negative:748 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.100 precision:0.906 recall:0.920 true_negative_rate:0.412 true_positive:33554 true_negative:2441 false_positive:3486 false_negative:2911 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.150 precision:0.935 recall:0.801 true_negative_rate:0.658 true_positive:29200 true_negative:3902 false_positive:2025 false_negative:7265 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.200 precision:0.963 recall:0.633 true_negative_rate:0.852 true_positive:23065 true_negative:5048 false_positive:879 false_negative:13400 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.250 precision:0.984 recall:0.501 true_negative_rate:0.950 true_positive:18271 true_negative:5631 false_positive:296 false_negative:18194 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.300 precision:0.993 recall:0.387 true_negative_rate:0.983 true_positive:14107 true_negative:5829 false_positive:98 false_negative:22358 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.350 precision:0.996 recall:0.285 true_negative_rate:0.993 true_positive:10403 true_negative:5885 false_positive:42 false_negative:26062 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.204 true_negative_rate:0.997 true_positive:7428 true_negative:5910 false_positive:17 false_negative:29037 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.143 true_negative_rate:0.999 true_positive:5203 true_negative:5923 false_positive:4 false_negative:31262 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.100 true_negative_rate:0.999 true_positive:3656 true_negative:5924 false_positive:3 false_negative:32809 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.066 true_negative_rate:1.000 true_positive:2413 true_negative:5925 false_positive:2 false_negative:34052 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1365 true_negative:5927 false_positive:0 false_negative:35100 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:620 true_negative:5927 false_positive:0 false_negative:35845 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:240 true_negative:5927 false_positive:0 false_negative:36225 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:109 true_negative:5927 false_positive:0 false_negative:36356 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:50 true_negative:5927 false_positive:0 false_negative:36415 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:23 true_negative:5927 false_positive:0 false_negative:36442 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:5927 false_positive:0 false_negative:36453 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:5927 false_positive:0 false_negative:36459 
fr079_ocount_80_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5927 false_positive:0 false_negative:36464 
