csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.000 precision:0.922 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1427 false_negative:0 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.050 precision:0.932 recall:0.943 true_negative_rate:0.182 true_positive:15888 true_negative:260 false_positive:1167 false_negative:969 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.100 precision:0.967 recall:0.810 true_negative_rate:0.669 true_positive:13650 true_negative:955 false_positive:472 false_negative:3207 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.150 precision:0.985 recall:0.610 true_negative_rate:0.889 true_positive:10286 true_negative:1268 false_positive:159 false_negative:6571 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.200 precision:0.991 recall:0.429 true_negative_rate:0.953 true_positive:7233 true_negative:1360 false_positive:67 false_negative:9624 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.250 precision:0.994 recall:0.315 true_negative_rate:0.977 true_positive:5318 true_negative:1394 false_positive:33 false_negative:11539 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.241 true_negative_rate:0.993 true_positive:4069 true_negative:1417 false_positive:10 false_negative:12788 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.185 true_negative_rate:0.996 true_positive:3113 true_negative:1422 false_positive:5 false_negative:13744 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.137 true_negative_rate:1.000 true_positive:2303 true_negative:1427 false_positive:0 false_negative:14554 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:1699 true_negative:1427 false_positive:0 false_negative:15158 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:1082 true_negative:1427 false_positive:0 false_negative:15775 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:610 true_negative:1427 false_positive:0 false_negative:16247 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:357 true_negative:1427 false_positive:0 false_negative:16500 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:139 true_negative:1427 false_positive:0 false_negative:16718 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:42 true_negative:1427 false_positive:0 false_negative:16815 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:29 true_negative:1427 false_positive:0 false_negative:16828 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:1427 false_positive:0 false_negative:16839 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:1427 false_positive:0 false_negative:16846 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1427 false_positive:0 false_negative:16851 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1427 false_positive:0 false_negative:16853 
csail_ocount_80_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1427 false_positive:0 false_negative:16856 
