fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.844 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:6718 false_negative:0 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.868 recall:0.980 true_negative_rate:0.193 true_positive:35751 true_negative:1299 false_positive:5419 false_negative:714 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.902 recall:0.914 true_negative_rate:0.461 true_positive:33320 true_negative:3098 false_positive:3620 false_negative:3145 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.933 recall:0.792 true_negative_rate:0.689 true_positive:28881 true_negative:4629 false_positive:2089 false_negative:7584 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.200 precision:0.952 recall:0.642 true_negative_rate:0.825 true_positive:23413 true_negative:5544 false_positive:1174 false_negative:13052 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.250 precision:0.966 recall:0.499 true_negative_rate:0.906 true_positive:18206 true_negative:6084 false_positive:634 false_negative:18259 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.300 precision:0.979 recall:0.380 true_negative_rate:0.956 true_positive:13854 true_negative:6422 false_positive:296 false_negative:22611 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.350 precision:0.989 recall:0.276 true_negative_rate:0.984 true_positive:10059 true_negative:6608 false_positive:110 false_negative:26406 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.400 precision:0.995 recall:0.194 true_negative_rate:0.994 true_positive:7065 true_negative:6679 false_positive:39 false_negative:29400 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.132 true_negative_rate:0.999 true_positive:4805 true_negative:6712 false_positive:6 false_negative:31660 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3237 true_negative:6718 false_positive:0 false_negative:33228 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:2039 true_negative:6718 false_positive:0 false_negative:34426 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1110 true_negative:6718 false_positive:0 false_negative:35355 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:449 true_negative:6718 false_positive:0 false_negative:36016 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:189 true_negative:6718 false_positive:0 false_negative:36276 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:82 true_negative:6718 false_positive:0 false_negative:36383 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:6718 false_positive:0 false_negative:36436 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:6718 false_positive:0 false_negative:36449 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:6718 false_positive:0 false_negative:36457 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:6718 false_positive:0 false_negative:36458 
fr079_ocount_180_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6718 false_positive:0 false_negative:36464 
