aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.974 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1013 false_negative:0 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.994 recall:0.859 true_negative_rate:0.821 true_positive:32453 true_negative:832 false_positive:181 false_negative:5342 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.718 true_negative_rate:0.953 true_positive:27129 true_negative:965 false_positive:48 false_negative:10666 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.968 true_positive:23352 true_negative:981 false_positive:32 false_negative:14443 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.539 true_negative_rate:0.978 true_positive:20377 true_negative:991 false_positive:22 false_negative:17418 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.474 true_negative_rate:0.989 true_positive:17924 true_negative:1002 false_positive:11 false_negative:19871 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.994 true_positive:15865 true_negative:1007 false_positive:6 false_negative:21930 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:0.995 true_positive:13455 true_negative:1008 false_positive:5 false_negative:24340 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.285 true_negative_rate:0.995 true_positive:10771 true_negative:1008 false_positive:5 false_negative:27024 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.230 true_negative_rate:0.995 true_positive:8694 true_negative:1008 false_positive:5 false_negative:29101 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.183 true_negative_rate:0.999 true_positive:6914 true_negative:1012 false_positive:1 false_negative:30881 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5300 true_negative:1013 false_positive:0 false_negative:32495 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.098 true_negative_rate:1.000 true_positive:3719 true_negative:1013 false_positive:0 false_negative:34076 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2478 true_negative:1013 false_positive:0 false_negative:35317 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1282 true_negative:1013 false_positive:0 false_negative:36513 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:489 true_negative:1013 false_positive:0 false_negative:37306 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:57 true_negative:1013 false_positive:0 false_negative:37738 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:1013 false_positive:0 false_negative:37761 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:1013 false_positive:0 false_negative:37771 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1013 false_positive:0 false_negative:37783 
aces_publicb_ocount_80_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1013 false_positive:0 false_negative:37794 
