aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.000 precision:0.923 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3155 false_negative:0 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.050 precision:0.929 recall:0.861 true_negative_rate:0.210 true_positive:32543 true_negative:664 false_positive:2491 false_negative:5252 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.100 precision:0.990 recall:0.721 true_negative_rate:0.913 true_positive:27246 true_negative:2882 false_positive:273 false_negative:10549 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.620 true_negative_rate:0.972 true_positive:23433 true_negative:3067 false_positive:88 false_negative:14362 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.200 precision:0.997 recall:0.542 true_negative_rate:0.983 true_positive:20476 true_negative:3100 false_positive:55 false_negative:17319 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.478 true_negative_rate:0.988 true_positive:18064 true_negative:3116 false_positive:39 false_negative:19731 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.421 true_negative_rate:0.991 true_positive:15916 true_negative:3128 false_positive:27 false_negative:21879 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.359 true_negative_rate:0.998 true_positive:13555 true_negative:3149 false_positive:6 false_negative:24240 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.289 true_negative_rate:0.998 true_positive:10931 true_negative:3150 false_positive:5 false_negative:26864 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.232 true_negative_rate:0.998 true_positive:8769 true_negative:3150 false_positive:5 false_negative:29026 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.186 true_negative_rate:0.998 true_positive:7044 true_negative:3150 false_positive:5 false_negative:30751 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:0.999 true_positive:5368 true_negative:3153 false_positive:2 false_negative:32427 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.600 precision:0.999 recall:0.101 true_negative_rate:0.999 true_positive:3801 true_negative:3153 false_positive:2 false_negative:33994 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2580 true_negative:3155 false_positive:0 false_negative:35215 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1380 true_negative:3155 false_positive:0 false_negative:36415 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:614 true_negative:3155 false_positive:0 false_negative:37181 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:87 true_negative:3155 false_positive:0 false_negative:37708 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:3155 false_positive:0 false_negative:37759 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:3155 false_positive:0 false_negative:37768 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3155 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_14_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3155 false_positive:0 false_negative:37794 
