fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.976 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:374 false_negative:0 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.995 recall:0.922 true_negative_rate:0.829 true_positive:13726 true_negative:310 false_positive:64 false_negative:1167 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.799 true_negative_rate:0.939 true_positive:11902 true_negative:351 false_positive:23 false_negative:2991 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.665 true_negative_rate:0.973 true_positive:9898 true_negative:364 false_positive:10 false_negative:4995 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.552 true_negative_rate:0.987 true_positive:8221 true_negative:369 false_positive:5 false_negative:6672 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.478 true_negative_rate:0.997 true_positive:7122 true_negative:373 false_positive:1 false_negative:7771 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:1.000 true_positive:6229 true_negative:374 false_positive:0 false_negative:8664 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:1.000 true_positive:5621 true_negative:374 false_positive:0 false_negative:9272 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:1.000 true_positive:4936 true_negative:374 false_positive:0 false_negative:9957 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4303 true_negative:374 false_positive:0 false_negative:10590 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3841 true_negative:374 false_positive:0 false_negative:11052 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3343 true_negative:374 false_positive:0 false_negative:11550 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2894 true_negative:374 false_positive:0 false_negative:11999 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2303 true_negative:374 false_positive:0 false_negative:12590 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1782 true_negative:374 false_positive:0 false_negative:13111 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1338 true_negative:374 false_positive:0 false_negative:13555 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:891 true_negative:374 false_positive:0 false_negative:14002 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:419 true_negative:374 false_positive:0 false_negative:14474 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:143 true_negative:374 false_positive:0 false_negative:14750 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:374 false_positive:0 false_negative:14859 
fr101_ocount_100_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:374 false_positive:0 false_negative:14892 
