edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.000 precision:0.946 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:2531 false_negative:0 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.050 precision:0.989 recall:0.707 true_negative_rate:0.857 true_positive:31532 true_negative:2170 false_positive:361 false_negative:13055 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.100 precision:0.997 recall:0.443 true_negative_rate:0.974 true_positive:19749 true_negative:2464 false_positive:67 false_negative:24838 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.150 precision:0.998 recall:0.303 true_negative_rate:0.987 true_positive:13510 true_negative:2498 false_positive:33 false_negative:31077 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.217 true_negative_rate:0.990 true_positive:9665 true_negative:2505 false_positive:26 false_negative:34922 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.166 true_negative_rate:0.994 true_positive:7408 true_negative:2516 false_positive:15 false_negative:37179 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.129 true_negative_rate:0.998 true_positive:5762 true_negative:2526 false_positive:5 false_negative:38825 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4916 true_negative:2531 false_positive:0 false_negative:39671 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3941 true_negative:2531 false_positive:0 false_negative:40646 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3616 true_negative:2531 false_positive:0 false_negative:40971 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3318 true_negative:2531 false_positive:0 false_negative:41269 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:2531 false_positive:0 false_negative:41479 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3056 true_negative:2531 false_positive:0 false_negative:41531 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2696 true_negative:2531 false_positive:0 false_negative:41891 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:668 true_negative:2531 false_positive:0 false_negative:43919 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:410 true_negative:2531 false_positive:0 false_negative:44177 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:2531 false_positive:0 false_negative:44581 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2531 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2531 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2531 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2531 false_positive:0 false_negative:44586 
