edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.000 precision:0.522 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:40887 false_negative:0 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.050 precision:0.463 recall:0.745 true_negative_rate:0.059 true_positive:33215 true_negative:2415 false_positive:38472 false_negative:11372 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.100 precision:0.476 recall:0.474 true_negative_rate:0.430 true_positive:21154 true_negative:17594 false_positive:23293 false_negative:23433 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.150 precision:0.679 recall:0.320 true_negative_rate:0.835 true_positive:14261 true_negative:34132 false_positive:6755 false_negative:30326 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.200 precision:0.944 recall:0.233 true_negative_rate:0.985 true_positive:10386 true_negative:40274 false_positive:613 false_negative:34201 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.250 precision:0.988 recall:0.171 true_negative_rate:0.998 true_positive:7637 true_negative:40792 false_positive:95 false_negative:36950 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.300 precision:0.993 recall:0.135 true_negative_rate:0.999 true_positive:6009 true_negative:40842 false_positive:45 false_negative:38578 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.350 precision:0.994 recall:0.111 true_negative_rate:0.999 true_positive:4952 true_negative:40857 false_positive:30 false_negative:39635 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.092 true_negative_rate:1.000 true_positive:4081 true_negative:40873 false_positive:14 false_negative:40506 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.082 true_negative_rate:1.000 true_positive:3658 true_negative:40884 false_positive:3 false_negative:40929 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3290 true_negative:40886 false_positive:1 false_negative:41297 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3120 true_negative:40887 false_positive:0 false_negative:41467 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3039 true_negative:40887 false_positive:0 false_negative:41548 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2754 true_negative:40887 false_positive:0 false_negative:41833 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:1047 true_negative:40887 false_positive:0 false_negative:43540 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:398 true_negative:40887 false_positive:0 false_negative:44189 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:41 true_negative:40887 false_positive:0 false_negative:44546 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:40887 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:40887 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:40887 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_37_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:40887 false_positive:0 false_negative:44586 
