fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.000 precision:0.994 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:231 false_negative:0 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.050 precision:0.997 recall:0.977 true_negative_rate:0.554 true_positive:35636 true_negative:128 false_positive:103 false_negative:829 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.100 precision:0.998 recall:0.908 true_negative_rate:0.749 true_positive:33106 true_negative:173 false_positive:58 false_negative:3359 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.773 true_negative_rate:0.866 true_positive:28193 true_negative:200 false_positive:31 false_negative:8272 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.611 true_negative_rate:0.939 true_positive:22285 true_negative:217 false_positive:14 false_negative:14180 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.478 true_negative_rate:0.974 true_positive:17415 true_negative:225 false_positive:6 false_negative:19050 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.372 true_negative_rate:0.991 true_positive:13560 true_negative:229 false_positive:2 false_negative:22905 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.275 true_negative_rate:1.000 true_positive:10022 true_negative:231 false_positive:0 false_negative:26443 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.196 true_negative_rate:1.000 true_positive:7149 true_negative:231 false_positive:0 false_negative:29316 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:5041 true_negative:231 false_positive:0 false_negative:31424 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:3480 true_negative:231 false_positive:0 false_negative:32985 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:2326 true_negative:231 false_positive:0 false_negative:34139 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1373 true_negative:231 false_positive:0 false_negative:35092 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:632 true_negative:231 false_positive:0 false_negative:35833 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:254 true_negative:231 false_positive:0 false_negative:36211 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:120 true_negative:231 false_positive:0 false_negative:36345 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:53 true_negative:231 false_positive:0 false_negative:36412 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:231 false_positive:0 false_negative:36436 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:231 false_positive:0 false_negative:36449 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:231 false_positive:0 false_negative:36458 
fr079_ocount_40_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:231 false_positive:0 false_negative:36464 
