edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.000 precision:0.897 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:5102 false_negative:0 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.050 precision:0.939 recall:0.713 true_negative_rate:0.593 true_positive:31805 true_negative:3025 false_positive:2077 false_negative:12782 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.100 precision:0.986 recall:0.443 true_negative_rate:0.943 true_positive:19768 true_negative:4812 false_positive:290 false_negative:24819 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.305 true_negative_rate:0.986 true_positive:13600 true_negative:5033 false_positive:69 false_negative:30987 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.221 true_negative_rate:0.997 true_positive:9860 true_negative:5088 false_positive:14 false_negative:34727 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.167 true_negative_rate:0.999 true_positive:7443 true_negative:5098 false_positive:4 false_negative:37144 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5712 true_negative:5100 false_positive:2 false_negative:38875 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4870 true_negative:5102 false_positive:0 false_negative:39717 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3954 true_negative:5102 false_positive:0 false_negative:40633 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3615 true_negative:5102 false_positive:0 false_negative:40972 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3323 true_negative:5102 false_positive:0 false_negative:41264 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3105 true_negative:5102 false_positive:0 false_negative:41482 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3046 true_negative:5102 false_positive:0 false_negative:41541 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2691 true_negative:5102 false_positive:0 false_negative:41896 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:667 true_negative:5102 false_positive:0 false_negative:43920 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:404 true_negative:5102 false_positive:0 false_negative:44183 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:5102 false_positive:0 false_negative:44581 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5102 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5102 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5102 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_17_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5102 false_positive:0 false_negative:44586 
