fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.000 precision:0.940 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:959 false_negative:0 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.050 precision:0.981 recall:0.922 true_negative_rate:0.716 true_positive:13729 true_negative:687 false_positive:272 false_negative:1164 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.100 precision:0.997 recall:0.800 true_negative_rate:0.967 true_positive:11920 true_negative:927 false_positive:32 false_negative:2973 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.662 true_negative_rate:0.992 true_positive:9866 true_negative:951 false_positive:8 false_negative:5027 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.550 true_negative_rate:0.998 true_positive:8194 true_negative:957 false_positive:2 false_negative:6699 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.999 true_positive:7085 true_negative:958 false_positive:1 false_negative:7808 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:0.999 true_positive:6220 true_negative:958 false_positive:1 false_negative:8673 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:0.999 true_positive:5618 true_negative:958 false_positive:1 false_negative:9275 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.330 true_negative_rate:0.999 true_positive:4921 true_negative:958 false_positive:1 false_negative:9972 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.288 true_negative_rate:0.999 true_positive:4290 true_negative:958 false_positive:1 false_negative:10603 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:0.999 true_positive:3823 true_negative:958 false_positive:1 false_negative:11070 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:0.999 true_positive:3323 true_negative:958 false_positive:1 false_negative:11570 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:0.999 true_positive:2861 true_negative:958 false_positive:1 false_negative:12032 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:0.999 true_positive:2287 true_negative:958 false_positive:1 false_negative:12606 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.700 precision:0.999 recall:0.118 true_negative_rate:0.999 true_positive:1763 true_negative:958 false_positive:1 false_negative:13130 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1338 true_negative:959 false_positive:0 false_negative:13555 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:871 true_negative:959 false_positive:0 false_negative:14022 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:409 true_negative:959 false_positive:0 false_negative:14484 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:133 true_negative:959 false_positive:0 false_negative:14760 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:33 true_negative:959 false_positive:0 false_negative:14860 
fr101_ocount_120_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:959 false_positive:0 false_negative:14892 
