aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.974 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:997 false_negative:0 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.996 recall:0.859 true_negative_rate:0.857 true_positive:32475 true_negative:854 false_positive:143 false_negative:5320 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.963 true_positive:27133 true_negative:960 false_positive:37 false_negative:10662 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.980 true_positive:23372 true_negative:977 false_positive:20 false_negative:14423 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.989 true_positive:20418 true_negative:986 false_positive:11 false_negative:17377 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.995 true_positive:17980 true_negative:992 false_positive:5 false_negative:19815 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.995 true_positive:15883 true_negative:992 false_positive:5 false_negative:21912 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.995 true_positive:13501 true_negative:992 false_positive:5 false_negative:24294 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.998 true_positive:10845 true_negative:995 false_positive:2 false_negative:26950 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8720 true_negative:997 false_positive:0 false_negative:29075 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6965 true_negative:997 false_positive:0 false_negative:30830 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5310 true_negative:997 false_positive:0 false_negative:32485 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3773 true_negative:997 false_positive:0 false_negative:34022 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2527 true_negative:997 false_positive:0 false_negative:35268 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1305 true_negative:997 false_positive:0 false_negative:36490 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:513 true_negative:997 false_positive:0 false_negative:37282 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:62 true_negative:997 false_positive:0 false_negative:37733 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:997 false_positive:0 false_negative:37760 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:997 false_positive:0 false_negative:37769 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:997 false_positive:0 false_negative:37782 
aces_publicb_ocount_160_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:997 false_positive:0 false_negative:37794 
