aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:719 false_negative:0 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.050 precision:0.998 recall:0.858 true_negative_rate:0.890 true_positive:32445 true_negative:640 false_positive:79 false_negative:5350 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.981 true_positive:27120 true_negative:705 false_positive:14 false_negative:10675 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.990 true_positive:23351 true_negative:712 false_positive:7 false_negative:14444 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.994 true_positive:20414 true_negative:715 false_positive:4 false_negative:17381 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.997 true_positive:17995 true_negative:717 false_positive:2 false_negative:19800 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15890 true_negative:719 false_positive:0 false_negative:21905 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13478 true_negative:719 false_positive:0 false_negative:24317 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10818 true_negative:719 false_positive:0 false_negative:26977 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8710 true_negative:719 false_positive:0 false_negative:29085 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6960 true_negative:719 false_positive:0 false_negative:30835 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5320 true_negative:719 false_positive:0 false_negative:32475 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3775 true_negative:719 false_positive:0 false_negative:34020 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2534 true_negative:719 false_positive:0 false_negative:35261 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1318 true_negative:719 false_positive:0 false_negative:36477 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:515 true_negative:719 false_positive:0 false_negative:37280 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:719 false_positive:0 false_negative:37735 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:719 false_positive:0 false_negative:37760 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:719 false_positive:0 false_negative:37769 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:719 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:719 false_positive:0 false_negative:37794 
