fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.999 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:47 false_negative:0 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.999 recall:0.934 true_negative_rate:0.447 true_positive:32543 true_negative:21 false_positive:26 false_negative:2288 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.100 precision:1.000 recall:0.778 true_negative_rate:0.766 true_positive:27104 true_negative:36 false_positive:11 false_negative:7727 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.594 true_negative_rate:0.957 true_positive:20702 true_negative:45 false_positive:2 false_negative:14129 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.464 true_negative_rate:0.979 true_positive:16152 true_negative:46 false_positive:1 false_negative:18679 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.388 true_negative_rate:0.979 true_positive:13499 true_negative:46 false_positive:1 false_negative:21332 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:1.000 true_positive:11342 true_negative:47 false_positive:0 false_negative:23489 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.271 true_negative_rate:1.000 true_positive:9444 true_negative:47 false_positive:0 false_negative:25387 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:7878 true_negative:47 false_positive:0 false_negative:26953 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6427 true_negative:47 false_positive:0 false_negative:28404 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4985 true_negative:47 false_positive:0 false_negative:29846 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3851 true_negative:47 false_positive:0 false_negative:30980 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:2661 true_negative:47 false_positive:0 false_negative:32170 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1699 true_negative:47 false_positive:0 false_negative:33132 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1248 true_negative:47 false_positive:0 false_negative:33583 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:971 true_negative:47 false_positive:0 false_negative:33860 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:670 true_negative:47 false_positive:0 false_negative:34161 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:218 true_negative:47 false_positive:0 false_negative:34613 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:47 false_positive:0 false_negative:34783 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:47 false_positive:0 false_negative:34818 
fhw_ocount_20_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:47 false_positive:0 false_negative:34830 
