fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.000 precision:0.973 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1023 false_negative:0 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.050 precision:0.982 recall:0.975 true_negative_rate:0.365 true_positive:35566 true_negative:373 false_positive:650 false_negative:899 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.100 precision:0.987 recall:0.908 true_negative_rate:0.568 true_positive:33098 true_negative:581 false_positive:442 false_negative:3367 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.150 precision:0.992 recall:0.783 true_negative_rate:0.766 true_positive:28570 true_negative:784 false_positive:239 false_negative:7895 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.200 precision:0.996 recall:0.625 true_negative_rate:0.916 true_positive:22785 true_negative:937 false_positive:86 false_negative:13680 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.493 true_negative_rate:0.971 true_positive:17991 true_negative:993 false_positive:30 false_negative:18474 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.387 true_negative_rate:0.987 true_positive:14123 true_negative:1010 false_positive:13 false_negative:22342 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.292 true_negative_rate:0.999 true_positive:10659 true_negative:1022 false_positive:1 false_negative:25806 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.210 true_negative_rate:1.000 true_positive:7640 true_negative:1023 false_positive:0 false_negative:28825 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:5311 true_negative:1023 false_positive:0 false_negative:31154 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.098 true_negative_rate:1.000 true_positive:3586 true_negative:1023 false_positive:0 false_negative:32879 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:2334 true_negative:1023 false_positive:0 false_negative:34131 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1370 true_negative:1023 false_positive:0 false_negative:35095 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:643 true_negative:1023 false_positive:0 false_negative:35822 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:274 true_negative:1023 false_positive:0 false_negative:36191 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:136 true_negative:1023 false_positive:0 false_negative:36329 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:63 true_negative:1023 false_positive:0 false_negative:36402 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:1023 false_positive:0 false_negative:36435 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:1023 false_positive:0 false_negative:36451 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:1023 false_positive:0 false_negative:36456 
fr079_ocount_20_osize_11_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1023 false_positive:0 false_negative:36464 
