aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.000 precision:0.762 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:11786 false_negative:0 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.050 precision:0.749 recall:0.873 true_negative_rate:0.063 true_positive:32980 true_negative:741 false_positive:11045 false_negative:4815 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.100 precision:0.822 recall:0.731 true_negative_rate:0.493 true_positive:27630 true_negative:5815 false_positive:5971 false_negative:10165 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.150 precision:0.943 recall:0.625 true_negative_rate:0.878 true_positive:23636 true_negative:10347 false_positive:1439 false_negative:14159 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.200 precision:0.986 recall:0.541 true_negative_rate:0.975 true_positive:20435 true_negative:11497 false_positive:289 false_negative:17360 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.250 precision:0.995 recall:0.472 true_negative_rate:0.993 true_positive:17846 true_negative:11700 false_positive:86 false_negative:19949 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.300 precision:0.996 recall:0.420 true_negative_rate:0.995 true_positive:15876 true_negative:11729 false_positive:57 false_negative:21919 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.350 true_negative_rate:0.998 true_positive:13235 true_negative:11767 false_positive:19 false_negative:24560 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.279 true_negative_rate:0.999 true_positive:10554 true_negative:11773 false_positive:13 false_negative:27241 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.227 true_negative_rate:0.999 true_positive:8567 true_negative:11780 false_positive:6 false_negative:29228 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.182 true_negative_rate:1.000 true_positive:6877 true_negative:11786 false_positive:0 false_negative:30918 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:5225 true_negative:11786 false_positive:0 false_negative:32570 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:3576 true_negative:11786 false_positive:0 false_negative:34219 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2343 true_negative:11786 false_positive:0 false_negative:35452 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.032 true_negative_rate:1.000 true_positive:1219 true_negative:11786 false_positive:0 false_negative:36576 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:377 true_negative:11786 false_positive:0 false_negative:37418 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:93 true_negative:11786 false_positive:0 false_negative:37702 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:11786 false_positive:0 false_negative:37765 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:11786 false_positive:0 false_negative:37775 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:11786 false_positive:0 false_negative:37787 
aces_publicb_ocount_80_osize_20_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:11786 false_positive:0 false_negative:37794 
