fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.000 precision:0.988 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:187 false_negative:0 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.050 precision:0.997 recall:0.920 true_negative_rate:0.791 true_positive:13699 true_negative:148 false_positive:39 false_negative:1194 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.797 true_negative_rate:0.979 true_positive:11871 true_negative:183 false_positive:4 false_negative:3022 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.660 true_negative_rate:1.000 true_positive:9826 true_negative:187 false_positive:0 false_negative:5067 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.547 true_negative_rate:1.000 true_positive:8149 true_negative:187 false_positive:0 false_negative:6744 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:7068 true_negative:187 false_positive:0 false_negative:7825 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.416 true_negative_rate:1.000 true_positive:6189 true_negative:187 false_positive:0 false_negative:8704 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.376 true_negative_rate:1.000 true_positive:5593 true_negative:187 false_positive:0 false_negative:9300 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.328 true_negative_rate:1.000 true_positive:4890 true_negative:187 false_positive:0 false_negative:10003 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:4277 true_negative:187 false_positive:0 false_negative:10616 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.255 true_negative_rate:1.000 true_positive:3796 true_negative:187 false_positive:0 false_negative:11097 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.221 true_negative_rate:1.000 true_positive:3296 true_negative:187 false_positive:0 false_negative:11597 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.191 true_negative_rate:1.000 true_positive:2843 true_negative:187 false_positive:0 false_negative:12050 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.150 true_negative_rate:1.000 true_positive:2237 true_negative:187 false_positive:0 false_negative:12656 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:1709 true_negative:187 false_positive:0 false_negative:13184 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.087 true_negative_rate:1.000 true_positive:1296 true_negative:187 false_positive:0 false_negative:13597 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:835 true_negative:187 false_positive:0 false_negative:14058 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:369 true_negative:187 false_positive:0 false_negative:14524 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:124 true_negative:187 false_positive:0 false_negative:14769 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:31 true_negative:187 false_positive:0 false_negative:14862 
fr101_ocount_40_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:187 false_positive:0 false_negative:14892 
