aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.000 precision:0.973 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1053 false_negative:0 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.050 precision:0.976 recall:0.862 true_negative_rate:0.253 true_positive:32597 true_negative:266 false_positive:787 false_negative:5198 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.718 true_negative_rate:0.897 true_positive:27131 true_negative:945 false_positive:108 false_negative:10664 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.977 true_positive:23391 true_negative:1029 false_positive:24 false_negative:14404 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.541 true_negative_rate:0.986 true_positive:20448 true_negative:1038 false_positive:15 false_negative:17347 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.988 true_positive:17993 true_negative:1040 false_positive:13 false_negative:19802 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.989 true_positive:15903 true_negative:1041 false_positive:12 false_negative:21892 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.357 true_negative_rate:0.991 true_positive:13475 true_negative:1043 false_positive:10 false_negative:24320 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.998 true_positive:10866 true_negative:1051 false_positive:2 false_negative:26929 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8735 true_negative:1052 false_positive:1 false_negative:29060 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:0.999 true_positive:6999 true_negative:1052 false_positive:1 false_negative:30796 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:0.999 true_positive:5344 true_negative:1052 false_positive:1 false_negative:32451 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:0.999 true_positive:3787 true_negative:1052 false_positive:1 false_negative:34008 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:0.999 true_positive:2573 true_negative:1052 false_positive:1 false_negative:35222 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.700 precision:0.999 recall:0.036 true_negative_rate:0.999 true_positive:1343 true_negative:1052 false_positive:1 false_negative:36452 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:523 true_negative:1053 false_positive:0 false_negative:37272 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:61 true_negative:1053 false_positive:0 false_negative:37734 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:1053 false_positive:0 false_negative:37758 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1053 false_positive:0 false_negative:37769 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1053 false_positive:0 false_negative:37782 
aces_publicb_ocount_20_osize_12_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1053 false_positive:0 false_negative:37794 
