aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.000 precision:0.956 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1728 false_negative:0 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.050 precision:0.988 recall:0.862 true_negative_rate:0.772 true_positive:32595 true_negative:1334 false_positive:394 false_negative:5200 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.100 precision:0.995 recall:0.719 true_negative_rate:0.928 true_positive:27182 true_negative:1603 false_positive:125 false_negative:10613 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.620 true_negative_rate:0.962 true_positive:23424 true_negative:1663 false_positive:65 false_negative:14371 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.542 true_negative_rate:0.987 true_positive:20491 true_negative:1705 false_positive:23 false_negative:17304 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.988 true_positive:17989 true_negative:1708 false_positive:20 false_negative:19806 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.995 true_positive:15921 true_negative:1719 false_positive:9 false_negative:21874 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.358 true_negative_rate:0.995 true_positive:13513 true_negative:1719 false_positive:9 false_negative:24282 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.998 true_positive:10866 true_negative:1724 false_positive:4 false_negative:26929 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8740 true_negative:1727 false_positive:1 false_negative:29055 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:0.999 true_positive:6974 true_negative:1727 false_positive:1 false_negative:30821 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:0.999 true_positive:5321 true_negative:1727 false_positive:1 false_negative:32474 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3777 true_negative:1728 false_positive:0 false_negative:34018 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2524 true_negative:1728 false_positive:0 false_negative:35271 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1306 true_negative:1728 false_positive:0 false_negative:36489 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:508 true_negative:1728 false_positive:0 false_negative:37287 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:1728 false_positive:0 false_negative:37735 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:1728 false_positive:0 false_negative:37758 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1728 false_positive:0 false_negative:37770 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1728 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1728 false_positive:0 false_negative:37794 
