fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.978 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:337 false_negative:0 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.994 recall:0.921 true_negative_rate:0.757 true_positive:13719 true_negative:255 false_positive:82 false_negative:1174 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.801 true_negative_rate:0.926 true_positive:11925 true_negative:312 false_positive:25 false_negative:2968 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.665 true_negative_rate:0.947 true_positive:9901 true_negative:319 false_positive:18 false_negative:4992 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.552 true_negative_rate:0.970 true_positive:8218 true_negative:327 false_positive:10 false_negative:6675 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.479 true_negative_rate:0.985 true_positive:7135 true_negative:332 false_positive:5 false_negative:7758 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:0.994 true_positive:6224 true_negative:335 false_positive:2 false_negative:8669 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:0.997 true_positive:5628 true_negative:336 false_positive:1 false_negative:9265 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.333 true_negative_rate:1.000 true_positive:4954 true_negative:337 false_positive:0 false_negative:9939 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.290 true_negative_rate:1.000 true_positive:4316 true_negative:337 false_positive:0 false_negative:10577 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3845 true_negative:337 false_positive:0 false_negative:11048 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3347 true_negative:337 false_positive:0 false_negative:11546 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2893 true_negative:337 false_positive:0 false_negative:12000 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2301 true_negative:337 false_positive:0 false_negative:12592 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1777 true_negative:337 false_positive:0 false_negative:13116 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1336 true_negative:337 false_positive:0 false_negative:13557 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:896 true_negative:337 false_positive:0 false_negative:13997 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:415 true_negative:337 false_positive:0 false_negative:14478 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:145 true_negative:337 false_positive:0 false_negative:14748 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:35 true_negative:337 false_positive:0 false_negative:14858 
fr101_ocount_80_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:337 false_positive:0 false_negative:14892 
