csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.848 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3025 false_negative:0 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.852 recall:0.945 true_negative_rate:0.085 true_positive:15936 true_negative:256 false_positive:2769 false_negative:921 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.890 recall:0.833 true_negative_rate:0.428 true_positive:14038 true_negative:1295 false_positive:1730 false_negative:2819 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.949 recall:0.673 true_negative_rate:0.800 true_positive:11347 true_negative:2421 false_positive:604 false_negative:5510 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.972 recall:0.493 true_negative_rate:0.920 true_positive:8306 true_negative:2782 false_positive:243 false_negative:8551 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.984 recall:0.358 true_negative_rate:0.967 true_positive:6043 true_negative:2925 false_positive:100 false_negative:10814 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.300 precision:0.993 recall:0.269 true_negative_rate:0.989 true_positive:4536 true_negative:2991 false_positive:34 false_negative:12321 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.350 precision:0.996 recall:0.204 true_negative_rate:0.996 true_positive:3443 true_negative:3012 false_positive:13 false_negative:13414 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.147 true_negative_rate:0.998 true_positive:2483 true_negative:3018 false_positive:7 false_negative:14374 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.099 true_negative_rate:0.999 true_positive:1665 true_negative:3021 false_positive:4 false_negative:15192 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:988 true_negative:3025 false_positive:0 false_negative:15869 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.031 true_negative_rate:1.000 true_positive:521 true_negative:3025 false_positive:0 false_negative:16336 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:241 true_negative:3025 false_positive:0 false_negative:16616 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:89 true_negative:3025 false_positive:0 false_negative:16768 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:37 true_negative:3025 false_positive:0 false_negative:16820 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:3025 false_positive:0 false_negative:16831 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:3025 false_positive:0 false_negative:16837 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:3025 false_positive:0 false_negative:16847 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:3025 false_positive:0 false_negative:16854 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:3025 false_positive:0 false_negative:16855 
csail_ocount_160_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3025 false_positive:0 false_negative:16856 
