aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.980 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:765 false_negative:0 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.997 recall:0.858 true_negative_rate:0.867 true_positive:32438 true_negative:663 false_positive:102 false_negative:5357 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.719 true_negative_rate:0.942 true_positive:27164 true_negative:721 false_positive:44 false_negative:10631 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.976 true_positive:23349 true_negative:747 false_positive:18 false_negative:14446 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.541 true_negative_rate:0.993 true_positive:20438 true_negative:760 false_positive:5 false_negative:17357 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.995 true_positive:17993 true_negative:761 false_positive:4 false_negative:19802 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15879 true_negative:765 false_positive:0 false_negative:21916 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13480 true_negative:765 false_positive:0 false_negative:24315 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10819 true_negative:765 false_positive:0 false_negative:26976 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8710 true_negative:765 false_positive:0 false_negative:29085 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6958 true_negative:765 false_positive:0 false_negative:30837 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5308 true_negative:765 false_positive:0 false_negative:32487 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3761 true_negative:765 false_positive:0 false_negative:34034 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2520 true_negative:765 false_positive:0 false_negative:35275 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1311 true_negative:765 false_positive:0 false_negative:36484 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:522 true_negative:765 false_positive:0 false_negative:37273 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:765 false_positive:0 false_negative:37735 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:765 false_positive:0 false_negative:37759 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:765 false_positive:0 false_negative:37770 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:765 false_positive:0 false_negative:37783 
aces_publicb_ocount_140_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:765 false_positive:0 false_negative:37794 
