fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.000 precision:0.607 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:9624 false_negative:0 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.050 precision:0.608 recall:0.929 true_negative_rate:0.073 true_positive:13838 true_negative:703 false_positive:8921 false_negative:1055 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.100 precision:0.679 recall:0.811 true_negative_rate:0.406 true_positive:12079 true_negative:3906 false_positive:5718 false_negative:2814 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.150 precision:0.847 recall:0.683 true_negative_rate:0.809 true_positive:10175 true_negative:7782 false_positive:1842 false_negative:4718 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.200 precision:0.948 recall:0.574 true_negative_rate:0.951 true_positive:8548 true_negative:9157 false_positive:467 false_negative:6345 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.250 precision:0.981 recall:0.490 true_negative_rate:0.985 true_positive:7300 true_negative:9483 false_positive:141 false_negative:7593 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.300 precision:0.996 recall:0.422 true_negative_rate:0.998 true_positive:6292 true_negative:9601 false_positive:23 false_negative:8601 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.376 true_negative_rate:1.000 true_positive:5598 true_negative:9622 false_positive:2 false_negative:9295 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:1.000 true_positive:4927 true_negative:9624 false_positive:0 false_negative:9966 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.291 true_negative_rate:1.000 true_positive:4331 true_negative:9624 false_positive:0 false_negative:10562 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3824 true_negative:9624 false_positive:0 false_negative:11069 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.220 true_negative_rate:1.000 true_positive:3281 true_negative:9624 false_positive:0 false_negative:11612 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:2793 true_negative:9624 false_positive:0 false_negative:12100 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.153 true_negative_rate:1.000 true_positive:2276 true_negative:9624 false_positive:0 false_negative:12617 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.116 true_negative_rate:1.000 true_positive:1729 true_negative:9624 false_positive:0 false_negative:13164 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.086 true_negative_rate:1.000 true_positive:1287 true_negative:9624 false_positive:0 false_negative:13606 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:883 true_negative:9624 false_positive:0 false_negative:14010 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:411 true_negative:9624 false_positive:0 false_negative:14482 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:116 true_negative:9624 false_positive:0 false_negative:14777 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:16 true_negative:9624 false_positive:0 false_negative:14877 
fr101_ocount_140_osize_14_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9624 false_positive:0 false_negative:14892 
