edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.867 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:6848 false_negative:0 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.947 recall:0.713 true_negative_rate:0.740 true_positive:31809 true_negative:5067 false_positive:1781 false_negative:12778 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.100 precision:0.986 recall:0.450 true_negative_rate:0.959 true_positive:20048 true_negative:6564 false_positive:284 false_negative:24539 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.306 true_negative_rate:0.990 true_positive:13659 true_negative:6782 false_positive:66 false_negative:30928 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.218 true_negative_rate:0.999 true_positive:9734 true_negative:6840 false_positive:8 false_negative:34853 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:1.000 true_positive:7399 true_negative:6848 false_positive:0 false_negative:37188 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5732 true_negative:6848 false_positive:0 false_negative:38855 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4860 true_negative:6848 false_positive:0 false_negative:39727 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3971 true_negative:6848 false_positive:0 false_negative:40616 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:6848 false_positive:0 false_negative:40968 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3315 true_negative:6848 false_positive:0 false_negative:41272 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3107 true_negative:6848 false_positive:0 false_negative:41480 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3051 true_negative:6848 false_positive:0 false_negative:41536 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2698 true_negative:6848 false_positive:0 false_negative:41889 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:723 true_negative:6848 false_positive:0 false_negative:43864 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:420 true_negative:6848 false_positive:0 false_negative:44167 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:6848 false_positive:0 false_negative:44579 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6848 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6848 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6848 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6848 false_positive:0 false_negative:44586 
