edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.000 precision:0.490 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:46343 false_negative:0 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.050 precision:0.434 recall:0.741 true_negative_rate:0.072 true_positive:33044 true_negative:3336 false_positive:43007 false_negative:11543 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.100 precision:0.435 recall:0.498 true_negative_rate:0.377 true_positive:22204 true_negative:17458 false_positive:28885 false_negative:22383 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.150 precision:0.654 recall:0.335 true_negative_rate:0.829 true_positive:14956 true_negative:38416 false_positive:7927 false_negative:29631 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.200 precision:0.866 recall:0.236 true_negative_rate:0.965 true_positive:10528 true_negative:44719 false_positive:1624 false_negative:34059 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.250 precision:0.950 recall:0.180 true_negative_rate:0.991 true_positive:8040 true_negative:45918 false_positive:425 false_negative:36547 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.300 precision:0.979 recall:0.140 true_negative_rate:0.997 true_positive:6252 true_negative:46207 false_positive:136 false_negative:38335 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.350 precision:0.990 recall:0.119 true_negative_rate:0.999 true_positive:5314 true_negative:46291 false_positive:52 false_negative:39273 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.093 true_negative_rate:1.000 true_positive:4160 true_negative:46335 false_positive:8 false_negative:40427 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.081 true_negative_rate:1.000 true_positive:3632 true_negative:46339 false_positive:4 false_negative:40955 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3345 true_negative:46343 false_positive:0 false_negative:41242 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3126 true_negative:46343 false_positive:0 false_negative:41461 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:3004 true_negative:46343 false_positive:0 false_negative:41583 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2721 true_negative:46343 false_positive:0 false_negative:41866 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:1011 true_negative:46343 false_positive:0 false_negative:43576 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:391 true_negative:46343 false_positive:0 false_negative:44196 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:63 true_negative:46343 false_positive:0 false_negative:44524 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:46343 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:46343 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:46343 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_37_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:46343 false_positive:0 false_negative:44586 
