csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.967 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:582 false_negative:0 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.967 recall:0.976 true_negative_rate:0.038 true_positive:16455 true_negative:22 false_positive:560 false_negative:402 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.971 recall:0.901 true_negative_rate:0.208 true_positive:15186 true_negative:121 false_positive:461 false_negative:1671 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.980 recall:0.748 true_negative_rate:0.567 true_positive:12607 true_negative:330 false_positive:252 false_negative:4250 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.988 recall:0.567 true_negative_rate:0.794 true_positive:9557 true_negative:462 false_positive:120 false_negative:7300 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.992 recall:0.413 true_negative_rate:0.907 true_positive:6958 true_negative:528 false_positive:54 false_negative:9899 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.300 true_negative_rate:0.978 true_positive:5061 true_negative:569 false_positive:13 false_negative:11796 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.221 true_negative_rate:0.998 true_positive:3726 true_negative:581 false_positive:1 false_negative:13131 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.158 true_negative_rate:1.000 true_positive:2669 true_negative:582 false_positive:0 false_negative:14188 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:1750 true_negative:582 false_positive:0 false_negative:15107 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:1093 true_negative:582 false_positive:0 false_negative:15764 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:645 true_negative:582 false_positive:0 false_negative:16212 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:352 true_negative:582 false_positive:0 false_negative:16505 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:156 true_negative:582 false_positive:0 false_negative:16701 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:57 true_negative:582 false_positive:0 false_negative:16800 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:582 false_positive:0 false_negative:16829 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:582 false_positive:0 false_negative:16838 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:582 false_positive:0 false_negative:16847 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:582 false_positive:0 false_negative:16852 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:582 false_positive:0 false_negative:16854 
csail_ocount_20_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:582 false_positive:0 false_negative:16856 
