fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.962 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:594 false_negative:0 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.992 recall:0.921 true_negative_rate:0.825 true_positive:13721 true_negative:490 false_positive:104 false_negative:1172 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.802 true_negative_rate:0.956 true_positive:11941 true_negative:568 false_positive:26 false_negative:2952 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.662 true_negative_rate:0.980 true_positive:9860 true_negative:582 false_positive:12 false_negative:5033 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.550 true_negative_rate:0.985 true_positive:8198 true_negative:585 false_positive:9 false_negative:6695 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.478 true_negative_rate:0.988 true_positive:7120 true_negative:587 false_positive:7 false_negative:7773 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.419 true_negative_rate:0.988 true_positive:6240 true_negative:587 false_positive:7 false_negative:8653 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.379 true_negative_rate:0.998 true_positive:5639 true_negative:593 false_positive:1 false_negative:9254 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.332 true_negative_rate:0.998 true_positive:4948 true_negative:593 false_positive:1 false_negative:9945 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.290 true_negative_rate:0.998 true_positive:4317 true_negative:593 false_positive:1 false_negative:10576 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.259 true_negative_rate:0.998 true_positive:3853 true_negative:593 false_positive:1 false_negative:11040 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.226 true_negative_rate:0.998 true_positive:3362 true_negative:593 false_positive:1 false_negative:11531 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.195 true_negative_rate:1.000 true_positive:2908 true_negative:594 false_positive:0 false_negative:11985 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2306 true_negative:594 false_positive:0 false_negative:12587 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1782 true_negative:594 false_positive:0 false_negative:13111 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:1348 true_negative:594 false_positive:0 false_negative:13545 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:897 true_negative:594 false_positive:0 false_negative:13996 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:425 true_negative:594 false_positive:0 false_negative:14468 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:147 true_negative:594 false_positive:0 false_negative:14746 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:35 true_negative:594 false_positive:0 false_negative:14858 
fr101_ocount_160_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:594 false_positive:0 false_negative:14892 
