aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.000 precision:0.982 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:676 false_negative:0 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.050 precision:0.996 recall:0.859 true_negative_rate:0.818 true_positive:32457 true_negative:553 false_positive:123 false_negative:5338 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.100 precision:0.998 recall:0.718 true_negative_rate:0.908 true_positive:27149 true_negative:614 false_positive:62 false_negative:10646 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.960 true_positive:23367 true_negative:649 false_positive:27 false_negative:14428 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.966 true_positive:20413 true_negative:653 false_positive:23 false_negative:17382 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.985 true_positive:17987 true_negative:666 false_positive:10 false_negative:19808 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15883 true_negative:676 false_positive:0 false_negative:21912 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13509 true_negative:676 false_positive:0 false_negative:24286 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10812 true_negative:676 false_positive:0 false_negative:26983 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8702 true_negative:676 false_positive:0 false_negative:29093 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6951 true_negative:676 false_positive:0 false_negative:30844 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5299 true_negative:676 false_positive:0 false_negative:32496 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3747 true_negative:676 false_positive:0 false_negative:34048 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2515 true_negative:676 false_positive:0 false_negative:35280 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1286 true_negative:676 false_positive:0 false_negative:36509 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:502 true_negative:676 false_positive:0 false_negative:37293 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:676 false_positive:0 false_negative:37736 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:676 false_positive:0 false_negative:37760 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:676 false_positive:0 false_negative:37769 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:676 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:676 false_positive:0 false_negative:37794 
