aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.000 precision:0.975 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:985 false_negative:0 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.050 precision:0.993 recall:0.860 true_negative_rate:0.783 true_positive:32519 true_negative:771 false_positive:214 false_negative:5276 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.100 precision:0.998 recall:0.718 true_negative_rate:0.950 true_positive:27138 true_negative:936 false_positive:49 false_negative:10657 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.973 true_positive:23355 true_negative:958 false_positive:27 false_negative:14440 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.541 true_negative_rate:0.980 true_positive:20429 true_negative:965 false_positive:20 false_negative:17366 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.993 true_positive:17962 true_negative:978 false_positive:7 false_negative:19833 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.994 true_positive:15884 true_negative:979 false_positive:6 false_negative:21911 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.359 true_negative_rate:0.997 true_positive:13558 true_negative:982 false_positive:3 false_negative:24237 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10866 true_negative:985 false_positive:0 false_negative:26929 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8720 true_negative:985 false_positive:0 false_negative:29075 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6960 true_negative:985 false_positive:0 false_negative:30835 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5312 true_negative:985 false_positive:0 false_negative:32483 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3758 true_negative:985 false_positive:0 false_negative:34037 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2526 true_negative:985 false_positive:0 false_negative:35269 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1297 true_negative:985 false_positive:0 false_negative:36498 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:507 true_negative:985 false_positive:0 false_negative:37288 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:68 true_negative:985 false_positive:0 false_negative:37727 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:985 false_positive:0 false_negative:37761 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:985 false_positive:0 false_negative:37769 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:985 false_positive:0 false_negative:37783 
aces_publicb_ocount_140_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:985 false_positive:0 false_negative:37794 
