aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.000 precision:0.862 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:6045 false_negative:0 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.050 precision:0.883 recall:0.863 true_negative_rate:0.285 true_positive:32630 true_negative:1722 false_positive:4323 false_negative:5165 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.100 precision:0.984 recall:0.721 true_negative_rate:0.927 true_positive:27267 true_negative:5606 false_positive:439 false_negative:10528 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.619 true_negative_rate:0.987 true_positive:23388 true_negative:5965 false_positive:80 false_negative:14407 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.541 true_negative_rate:0.994 true_positive:20461 true_negative:6009 false_positive:36 false_negative:17334 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.997 true_positive:17998 true_negative:6029 false_positive:16 false_negative:19797 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.420 true_negative_rate:0.998 true_positive:15887 true_negative:6032 false_positive:13 false_negative:21908 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.359 true_negative_rate:0.998 true_positive:13578 true_negative:6032 false_positive:13 false_negative:24217 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.288 true_negative_rate:0.998 true_positive:10875 true_negative:6033 false_positive:12 false_negative:26920 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.233 true_negative_rate:0.998 true_positive:8810 true_negative:6033 false_positive:12 false_negative:28985 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.186 true_negative_rate:0.999 true_positive:7016 true_negative:6036 false_positive:9 false_negative:30779 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5346 true_negative:6044 false_positive:1 false_negative:32449 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3799 true_negative:6045 false_positive:0 false_negative:33996 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2550 true_negative:6045 false_positive:0 false_negative:35245 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1302 true_negative:6045 false_positive:0 false_negative:36493 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:503 true_negative:6045 false_positive:0 false_negative:37292 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:56 true_negative:6045 false_positive:0 false_negative:37739 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:6045 false_positive:0 false_negative:37759 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:6045 false_positive:0 false_negative:37771 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:6045 false_positive:0 false_negative:37783 
aces_publicb_ocount_120_osize_12_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6045 false_positive:0 false_negative:37794 
