csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.000 precision:0.983 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:286 false_negative:0 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.050 precision:0.992 recall:0.967 true_negative_rate:0.524 true_positive:16307 true_negative:150 false_positive:136 false_negative:550 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.100 precision:0.997 recall:0.868 true_negative_rate:0.839 true_positive:14640 true_negative:240 false_positive:46 false_negative:2217 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.150 precision:0.998 recall:0.697 true_negative_rate:0.923 true_positive:11741 true_negative:264 false_positive:22 false_negative:5116 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.506 true_negative_rate:0.955 true_positive:8530 true_negative:273 false_positive:13 false_negative:8327 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.364 true_negative_rate:0.972 true_positive:6129 true_negative:278 false_positive:8 false_negative:10728 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.268 true_negative_rate:0.976 true_positive:4520 true_negative:279 false_positive:7 false_negative:12337 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.203 true_negative_rate:0.986 true_positive:3417 true_negative:282 false_positive:4 false_negative:13440 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.148 true_negative_rate:0.997 true_positive:2498 true_negative:285 false_positive:1 false_negative:14359 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.105 true_negative_rate:0.997 true_positive:1775 true_negative:285 false_positive:1 false_negative:15082 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.067 true_negative_rate:0.997 true_positive:1123 true_negative:285 false_positive:1 false_negative:15734 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.041 true_negative_rate:1.000 true_positive:690 true_negative:286 false_positive:0 false_negative:16167 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:398 true_negative:286 false_positive:0 false_negative:16459 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:177 true_negative:286 false_positive:0 false_negative:16680 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:65 true_negative:286 false_positive:0 false_negative:16792 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:286 false_positive:0 false_negative:16831 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:286 false_positive:0 false_negative:16836 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:286 false_positive:0 false_negative:16844 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:286 false_positive:0 false_negative:16851 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:286 false_positive:0 false_negative:16853 
csail_ocount_60_osize_2_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:286 false_positive:0 false_negative:16856 
