aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.000 precision:0.800 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:9434 false_negative:0 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.050 precision:0.810 recall:0.870 true_negative_rate:0.183 true_positive:32894 true_negative:1725 false_positive:7709 false_negative:4901 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.100 precision:0.921 recall:0.722 true_negative_rate:0.751 true_positive:27291 true_negative:7081 false_positive:2353 false_negative:10504 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.150 precision:0.972 recall:0.620 true_negative_rate:0.929 true_positive:23428 true_negative:8767 false_positive:667 false_negative:14367 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.200 precision:0.990 recall:0.538 true_negative_rate:0.977 true_positive:20334 true_negative:9220 false_positive:214 false_negative:17461 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.250 precision:0.994 recall:0.473 true_negative_rate:0.988 true_positive:17876 true_negative:9320 false_positive:114 false_negative:19919 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.417 true_negative_rate:0.995 true_positive:15766 true_negative:9389 false_positive:45 false_negative:22029 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.351 true_negative_rate:0.997 true_positive:13275 true_negative:9407 false_positive:27 false_negative:24520 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.280 true_negative_rate:0.998 true_positive:10572 true_negative:9415 false_positive:19 false_negative:27223 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.223 true_negative_rate:0.999 true_positive:8419 true_negative:9426 false_positive:8 false_negative:29376 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.178 true_negative_rate:1.000 true_positive:6716 true_negative:9433 false_positive:1 false_negative:31079 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.131 true_negative_rate:1.000 true_positive:4947 true_negative:9434 false_positive:0 false_negative:32848 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:3448 true_negative:9434 false_positive:0 false_negative:34347 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.055 true_negative_rate:1.000 true_positive:2087 true_negative:9434 false_positive:0 false_negative:35708 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:1019 true_negative:9434 false_positive:0 false_negative:36776 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:315 true_negative:9434 false_positive:0 false_negative:37480 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:50 true_negative:9434 false_positive:0 false_negative:37745 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:9434 false_positive:0 false_negative:37759 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:23 true_negative:9434 false_positive:0 false_negative:37772 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:9434 false_positive:0 false_negative:37785 
aces_publicb_ocount_120_osize_13_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9434 false_positive:0 false_negative:37794 
