fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.000 precision:0.825 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:3159 false_negative:0 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.050 precision:0.838 recall:0.920 true_negative_rate:0.158 true_positive:13708 true_negative:500 false_positive:2659 false_negative:1185 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.100 precision:0.902 recall:0.799 true_negative_rate:0.589 true_positive:11900 true_negative:1862 false_positive:1297 false_negative:2993 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.150 precision:0.959 recall:0.664 true_negative_rate:0.866 true_positive:9882 true_negative:2735 false_positive:424 false_negative:5011 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.200 precision:0.974 recall:0.554 true_negative_rate:0.932 true_positive:8249 true_negative:2943 false_positive:216 false_negative:6644 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.250 precision:0.983 recall:0.477 true_negative_rate:0.961 true_positive:7104 true_negative:3036 false_positive:123 false_negative:7789 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.300 precision:0.996 recall:0.414 true_negative_rate:0.992 true_positive:6171 true_negative:3133 false_positive:26 false_negative:8722 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.369 true_negative_rate:0.999 true_positive:5492 true_negative:3157 false_positive:2 false_negative:9401 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.318 true_negative_rate:0.999 true_positive:4740 true_negative:3157 false_positive:2 false_negative:10153 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.281 true_negative_rate:1.000 true_positive:4190 true_negative:3158 false_positive:1 false_negative:10703 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.247 true_negative_rate:1.000 true_positive:3678 true_negative:3159 false_positive:0 false_negative:11215 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.214 true_negative_rate:1.000 true_positive:3180 true_negative:3159 false_positive:0 false_negative:11713 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.177 true_negative_rate:1.000 true_positive:2640 true_negative:3159 false_positive:0 false_negative:12253 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:2062 true_negative:3159 false_positive:0 false_negative:12831 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1541 true_negative:3159 false_positive:0 false_negative:13352 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:1100 true_negative:3159 false_positive:0 false_negative:13793 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.041 true_negative_rate:1.000 true_positive:611 true_negative:3159 false_positive:0 false_negative:14282 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:258 true_negative:3159 false_positive:0 false_negative:14635 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:78 true_negative:3159 false_positive:0 false_negative:14815 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:3159 false_positive:0 false_negative:14880 
fr101_ocount_60_osize_11_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3159 false_positive:0 false_negative:14892 
