fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.000 precision:0.682 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:6931 false_negative:0 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.050 precision:0.674 recall:0.922 true_negative_rate:0.041 true_positive:13728 true_negative:284 false_positive:6647 false_negative:1165 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.100 precision:0.675 recall:0.805 true_negative_rate:0.166 true_positive:11996 true_negative:1149 false_positive:5782 false_negative:2897 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.150 precision:0.733 recall:0.664 true_negative_rate:0.480 true_positive:9890 true_negative:3327 false_positive:3604 false_negative:5003 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.200 precision:0.918 recall:0.549 true_negative_rate:0.895 true_positive:8169 true_negative:6205 false_positive:726 false_negative:6724 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.250 precision:0.994 recall:0.469 true_negative_rate:0.994 true_positive:6978 true_negative:6889 false_positive:42 false_negative:7915 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.414 true_negative_rate:0.998 true_positive:6167 true_negative:6920 false_positive:11 false_negative:8726 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.374 true_negative_rate:1.000 true_positive:5565 true_negative:6928 false_positive:3 false_negative:9328 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.329 true_negative_rate:1.000 true_positive:4893 true_negative:6931 false_positive:0 false_negative:10000 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.283 true_negative_rate:1.000 true_positive:4208 true_negative:6931 false_positive:0 false_negative:10685 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.250 true_negative_rate:1.000 true_positive:3727 true_negative:6931 false_positive:0 false_negative:11166 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.218 true_negative_rate:1.000 true_positive:3243 true_negative:6931 false_positive:0 false_negative:11650 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:2738 true_negative:6931 false_positive:0 false_negative:12155 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:2161 true_negative:6931 false_positive:0 false_negative:12732 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:1681 true_negative:6931 false_positive:0 false_negative:13212 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.083 true_negative_rate:1.000 true_positive:1236 true_negative:6931 false_positive:0 false_negative:13657 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:758 true_negative:6931 false_positive:0 false_negative:14135 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:347 true_negative:6931 false_positive:0 false_negative:14546 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:120 true_negative:6931 false_positive:0 false_negative:14773 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:6931 false_positive:0 false_negative:14867 
fr101_ocount_40_osize_26_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6931 false_positive:0 false_negative:14892 
