fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.000 precision:0.948 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:815 false_negative:0 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.050 precision:0.966 recall:0.921 true_negative_rate:0.407 true_positive:13723 true_negative:332 false_positive:483 false_negative:1170 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.100 precision:0.992 recall:0.802 true_negative_rate:0.888 true_positive:11951 true_negative:724 false_positive:91 false_negative:2942 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.668 true_negative_rate:0.989 true_positive:9947 true_negative:806 false_positive:9 false_negative:4946 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.551 true_negative_rate:0.999 true_positive:8205 true_negative:814 false_positive:1 false_negative:6688 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.478 true_negative_rate:1.000 true_positive:7125 true_negative:815 false_positive:0 false_negative:7768 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.416 true_negative_rate:1.000 true_positive:6202 true_negative:815 false_positive:0 false_negative:8691 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:1.000 true_positive:5617 true_negative:815 false_positive:0 false_negative:9276 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:1.000 true_positive:4936 true_negative:815 false_positive:0 false_negative:9957 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4303 true_negative:815 false_positive:0 false_negative:10590 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3849 true_negative:815 false_positive:0 false_negative:11044 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3341 true_negative:815 false_positive:0 false_negative:11552 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2896 true_negative:815 false_positive:0 false_negative:11997 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2308 true_negative:815 false_positive:0 false_negative:12585 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1769 true_negative:815 false_positive:0 false_negative:13124 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1339 true_negative:815 false_positive:0 false_negative:13554 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:900 true_negative:815 false_positive:0 false_negative:13993 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:419 true_negative:815 false_positive:0 false_negative:14474 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:145 true_negative:815 false_positive:0 false_negative:14748 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:37 true_negative:815 false_positive:0 false_negative:14856 
fr101_ocount_40_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:815 false_positive:0 false_negative:14892 
