fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.000 precision:0.789 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:3988 false_negative:0 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.050 precision:0.803 recall:0.925 true_negative_rate:0.150 true_positive:13776 true_negative:600 false_positive:3388 false_negative:1117 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.100 precision:0.876 recall:0.806 true_negative_rate:0.572 true_positive:12002 true_negative:2282 false_positive:1706 false_negative:2891 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.150 precision:0.951 recall:0.673 true_negative_rate:0.870 true_positive:10026 true_negative:3470 false_positive:518 false_negative:4867 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.200 precision:0.976 recall:0.559 true_negative_rate:0.949 true_positive:8323 true_negative:3786 false_positive:202 false_negative:6570 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.250 precision:0.984 recall:0.484 true_negative_rate:0.970 true_positive:7206 true_negative:3869 false_positive:119 false_negative:7687 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.300 precision:0.988 recall:0.427 true_negative_rate:0.980 true_positive:6352 true_negative:3910 false_positive:78 false_negative:8541 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.350 precision:0.995 recall:0.382 true_negative_rate:0.992 true_positive:5690 true_negative:3957 false_positive:31 false_negative:9203 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.338 true_negative_rate:0.997 true_positive:5032 true_negative:3976 false_positive:12 false_negative:9861 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.295 true_negative_rate:0.999 true_positive:4389 true_negative:3985 false_positive:3 false_negative:10504 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3842 true_negative:3987 false_positive:1 false_negative:11051 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:3381 true_negative:3987 false_positive:1 false_negative:11512 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.195 true_negative_rate:1.000 true_positive:2907 true_negative:3987 false_positive:1 false_negative:11986 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.156 true_negative_rate:1.000 true_positive:2316 true_negative:3988 false_positive:0 false_negative:12577 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1784 true_negative:3988 false_positive:0 false_negative:13109 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:1366 true_negative:3988 false_positive:0 false_negative:13527 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:901 true_negative:3988 false_positive:0 false_negative:13992 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:440 true_negative:3988 false_positive:0 false_negative:14453 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:130 true_negative:3988 false_positive:0 false_negative:14763 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:25 true_negative:3988 false_positive:0 false_negative:14868 
fr101_ocount_80_osize_11_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3988 false_positive:0 false_negative:14892 
