fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.000 precision:0.704 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:6261 false_negative:0 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.050 precision:0.693 recall:0.918 true_negative_rate:0.032 true_positive:13669 true_negative:201 false_positive:6060 false_negative:1224 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.100 precision:0.694 recall:0.791 true_negative_rate:0.171 true_positive:11781 true_negative:1073 false_positive:5188 false_negative:3112 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.150 precision:0.776 recall:0.653 true_negative_rate:0.552 true_positive:9728 true_negative:3459 false_positive:2802 false_negative:5165 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.200 precision:0.881 recall:0.548 true_negative_rate:0.825 true_positive:8160 true_negative:5164 false_positive:1097 false_negative:6733 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.250 precision:0.959 recall:0.472 true_negative_rate:0.952 true_positive:7030 true_negative:5963 false_positive:298 false_negative:7863 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.300 precision:0.981 recall:0.413 true_negative_rate:0.981 true_positive:6149 true_negative:6141 false_positive:120 false_negative:8744 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.350 precision:0.991 recall:0.362 true_negative_rate:0.992 true_positive:5391 true_negative:6211 false_positive:50 false_negative:9502 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.400 precision:0.997 recall:0.311 true_negative_rate:0.997 true_positive:4634 true_negative:6245 false_positive:16 false_negative:10259 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.271 true_negative_rate:0.999 true_positive:4043 true_negative:6256 false_positive:5 false_negative:10850 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.240 true_negative_rate:1.000 true_positive:3574 true_negative:6259 false_positive:2 false_negative:11319 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.202 true_negative_rate:1.000 true_positive:3006 true_negative:6261 false_positive:0 false_negative:11887 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.164 true_negative_rate:1.000 true_positive:2439 true_negative:6261 false_positive:0 false_negative:12454 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.125 true_negative_rate:1.000 true_positive:1864 true_negative:6261 false_positive:0 false_negative:13029 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:1356 true_negative:6261 false_positive:0 false_negative:13537 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.057 true_negative_rate:1.000 true_positive:849 true_negative:6261 false_positive:0 false_negative:14044 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:388 true_negative:6261 false_positive:0 false_negative:14505 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:128 true_negative:6261 false_positive:0 false_negative:14765 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:61 true_negative:6261 false_positive:0 false_negative:14832 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:6261 false_positive:0 false_negative:14874 
fr101_ocount_40_osize_24_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6261 false_positive:0 false_negative:14892 
