fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.000 precision:0.958 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1520 false_negative:0 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.050 precision:0.974 recall:0.939 true_negative_rate:0.421 true_positive:32706 true_negative:640 false_positive:880 false_negative:2125 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.100 precision:0.987 recall:0.789 true_negative_rate:0.761 true_positive:27489 true_negative:1156 false_positive:364 false_negative:7342 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.150 precision:0.995 recall:0.609 true_negative_rate:0.929 true_positive:21217 true_negative:1412 false_positive:108 false_negative:13614 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.473 true_negative_rate:0.980 true_positive:16489 true_negative:1490 false_positive:30 false_negative:18342 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.394 true_negative_rate:0.993 true_positive:13737 true_negative:1510 false_positive:10 false_negative:21094 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.328 true_negative_rate:0.995 true_positive:11439 true_negative:1513 false_positive:7 false_negative:23392 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.274 true_negative_rate:0.997 true_positive:9538 true_negative:1515 false_positive:5 false_negative:25293 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.229 true_negative_rate:0.997 true_positive:7970 true_negative:1515 false_positive:5 false_negative:26861 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.189 true_negative_rate:0.997 true_positive:6574 true_negative:1515 false_positive:5 false_negative:28257 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.147 true_negative_rate:0.999 true_positive:5103 true_negative:1518 false_positive:2 false_negative:29728 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.114 true_negative_rate:0.999 true_positive:3959 true_negative:1518 false_positive:2 false_negative:30872 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.081 true_negative_rate:0.999 true_positive:2824 true_negative:1519 false_positive:1 false_negative:32007 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.650 precision:0.999 recall:0.053 true_negative_rate:0.999 true_positive:1831 true_negative:1519 false_positive:1 false_negative:33000 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.700 precision:0.999 recall:0.038 true_negative_rate:0.999 true_positive:1311 true_negative:1519 false_positive:1 false_negative:33520 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1014 true_negative:1520 false_positive:0 false_negative:33817 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:720 true_negative:1520 false_positive:0 false_negative:34111 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:289 true_negative:1520 false_positive:0 false_negative:34542 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:71 true_negative:1520 false_positive:0 false_negative:34760 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:1520 false_positive:0 false_negative:34813 
fhw_ocount_140_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1520 false_positive:0 false_negative:34830 
