aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.000 precision:0.892 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4592 false_negative:0 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.050 precision:0.925 recall:0.861 true_negative_rate:0.426 true_positive:32557 true_negative:1954 false_positive:2638 false_negative:5238 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.100 precision:0.986 recall:0.723 true_negative_rate:0.914 true_positive:27310 true_negative:4198 false_positive:394 false_negative:10485 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.150 precision:0.994 recall:0.621 true_negative_rate:0.969 true_positive:23458 true_negative:4451 false_positive:141 false_negative:14337 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.543 true_negative_rate:0.989 true_positive:20505 true_negative:4543 false_positive:49 false_negative:17290 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.477 true_negative_rate:0.994 true_positive:18021 true_negative:4564 false_positive:28 false_negative:19774 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.421 true_negative_rate:0.994 true_positive:15915 true_negative:4565 false_positive:27 false_negative:21880 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.357 true_negative_rate:0.994 true_positive:13496 true_negative:4565 false_positive:27 false_negative:24299 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.289 true_negative_rate:0.994 true_positive:10914 true_negative:4565 false_positive:27 false_negative:26881 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.450 precision:0.997 recall:0.232 true_negative_rate:0.994 true_positive:8761 true_negative:4565 false_positive:27 false_negative:29034 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.500 precision:0.996 recall:0.185 true_negative_rate:0.994 true_positive:6999 true_negative:4565 false_positive:27 false_negative:30796 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.550 precision:0.995 recall:0.142 true_negative_rate:0.994 true_positive:5376 true_negative:4566 false_positive:26 false_negative:32419 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.600 precision:0.995 recall:0.101 true_negative_rate:0.996 true_positive:3812 true_negative:4572 false_positive:20 false_negative:33983 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.650 precision:0.994 recall:0.070 true_negative_rate:0.997 true_positive:2642 true_negative:4576 false_positive:16 false_negative:35153 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.700 precision:0.999 recall:0.036 true_negative_rate:1.000 true_positive:1345 true_negative:4591 false_positive:1 false_negative:36450 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:519 true_negative:4592 false_positive:0 false_negative:37276 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:63 true_negative:4592 false_positive:0 false_negative:37732 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:4592 false_positive:0 false_negative:37760 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:4592 false_positive:0 false_negative:37770 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:4592 false_positive:0 false_negative:37782 
aces_publicb_ocount_120_osize_10_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4592 false_positive:0 false_negative:37794 
