edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.986 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:639 false_negative:0 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.999 recall:0.703 true_negative_rate:0.939 true_positive:31327 true_negative:600 false_positive:39 false_negative:13260 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.441 true_negative_rate:0.983 true_positive:19669 true_negative:628 false_positive:11 false_negative:24918 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.995 true_positive:13497 true_negative:636 false_positive:3 false_negative:31090 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9656 true_negative:639 false_positive:0 false_negative:34931 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7374 true_negative:639 false_positive:0 false_negative:37213 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5717 true_negative:639 false_positive:0 false_negative:38870 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4863 true_negative:639 false_positive:0 false_negative:39724 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3947 true_negative:639 false_positive:0 false_negative:40640 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:639 false_positive:0 false_negative:40966 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3319 true_negative:639 false_positive:0 false_negative:41268 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:639 false_positive:0 false_negative:41478 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3048 true_negative:639 false_positive:0 false_negative:41539 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2698 true_negative:639 false_positive:0 false_negative:41889 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:669 true_negative:639 false_positive:0 false_negative:43918 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:398 true_negative:639 false_positive:0 false_negative:44189 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:639 false_positive:0 false_negative:44581 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:639 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:639 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:639 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:639 false_positive:0 false_negative:44586 
