csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.884 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2211 false_negative:0 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.904 recall:0.944 true_negative_rate:0.233 true_positive:15906 true_negative:515 false_positive:1696 false_negative:951 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.948 recall:0.811 true_negative_rate:0.659 true_positive:13674 true_negative:1457 false_positive:754 false_negative:3183 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.969 recall:0.608 true_negative_rate:0.852 true_positive:10252 true_negative:1883 false_positive:328 false_negative:6605 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.978 recall:0.428 true_negative_rate:0.927 true_positive:7213 true_negative:2049 false_positive:162 false_negative:9644 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.988 recall:0.312 true_negative_rate:0.972 true_positive:5261 true_negative:2148 false_positive:63 false_negative:11596 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.300 precision:0.995 recall:0.239 true_negative_rate:0.991 true_positive:4021 true_negative:2192 false_positive:19 false_negative:12836 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.178 true_negative_rate:0.998 true_positive:3001 true_negative:2206 false_positive:5 false_negative:13856 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.130 true_negative_rate:0.998 true_positive:2197 true_negative:2207 false_positive:4 false_negative:14660 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.093 true_negative_rate:0.999 true_positive:1564 true_negative:2209 false_positive:2 false_negative:15293 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:977 true_negative:2211 false_positive:0 false_negative:15880 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:562 true_negative:2211 false_positive:0 false_negative:16295 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:280 true_negative:2211 false_positive:0 false_negative:16577 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:96 true_negative:2211 false_positive:0 false_negative:16761 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:39 true_negative:2211 false_positive:0 false_negative:16818 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:2211 false_positive:0 false_negative:16833 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:2211 false_positive:0 false_negative:16839 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:9 true_negative:2211 false_positive:0 false_negative:16848 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:2211 false_positive:0 false_negative:16851 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:2211 false_positive:0 false_negative:16855 
csail_ocount_180_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2211 false_positive:0 false_negative:16856 
