edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.000 precision:0.814 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:10163 false_negative:0 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.050 precision:0.795 recall:0.716 true_negative_rate:0.188 true_positive:31923 true_negative:1910 false_positive:8253 false_negative:12664 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.100 precision:0.961 recall:0.446 true_negative_rate:0.921 true_positive:19895 true_negative:9365 false_positive:798 false_negative:24692 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.999 true_positive:13522 true_negative:10157 false_positive:6 false_negative:31065 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.218 true_negative_rate:0.999 true_positive:9710 true_negative:10157 false_positive:6 false_negative:34877 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7372 true_negative:10163 false_positive:0 false_negative:37215 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5711 true_negative:10163 false_positive:0 false_negative:38876 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:4833 true_negative:10163 false_positive:0 false_negative:39754 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3981 true_negative:10163 false_positive:0 false_negative:40606 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3623 true_negative:10163 false_positive:0 false_negative:40964 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3323 true_negative:10163 false_positive:0 false_negative:41264 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3106 true_negative:10163 false_positive:0 false_negative:41481 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3043 true_negative:10163 false_positive:0 false_negative:41544 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2698 true_negative:10163 false_positive:0 false_negative:41889 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:704 true_negative:10163 false_positive:0 false_negative:43883 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:369 true_negative:10163 false_positive:0 false_negative:44218 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:10163 false_positive:0 false_negative:44558 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10163 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10163 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10163 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_29_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10163 false_positive:0 false_negative:44586 
