aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.973 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1052 false_negative:0 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.979 recall:0.858 true_negative_rate:0.349 true_positive:32447 true_negative:367 false_positive:685 false_negative:5348 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:1.000 true_positive:27100 true_negative:1052 false_positive:0 false_negative:10695 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:1.000 true_positive:23365 true_negative:1052 false_positive:0 false_negative:14430 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:1.000 true_positive:20411 true_negative:1052 false_positive:0 false_negative:17384 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17962 true_negative:1052 false_positive:0 false_negative:19833 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15876 true_negative:1052 false_positive:0 false_negative:21919 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:1.000 true_positive:13512 true_negative:1052 false_positive:0 false_negative:24283 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10853 true_negative:1052 false_positive:0 false_negative:26942 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8730 true_negative:1052 false_positive:0 false_negative:29065 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6984 true_negative:1052 false_positive:0 false_negative:30811 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5325 true_negative:1052 false_positive:0 false_negative:32470 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3773 true_negative:1052 false_positive:0 false_negative:34022 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2533 true_negative:1052 false_positive:0 false_negative:35262 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1308 true_negative:1052 false_positive:0 false_negative:36487 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:527 true_negative:1052 false_positive:0 false_negative:37268 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:1052 false_positive:0 false_negative:37735 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:1052 false_positive:0 false_negative:37759 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1052 false_positive:0 false_negative:37770 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1052 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1052 false_positive:0 false_negative:37794 
