fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.980 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:728 false_negative:0 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.987 recall:0.976 true_negative_rate:0.379 true_positive:35575 true_negative:276 false_positive:452 false_negative:890 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.993 recall:0.900 true_negative_rate:0.670 true_positive:32836 true_negative:488 false_positive:240 false_negative:3629 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.757 true_negative_rate:0.838 true_positive:27593 true_negative:610 false_positive:118 false_negative:8872 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.997 recall:0.592 true_negative_rate:0.908 true_positive:21579 true_negative:661 false_positive:67 false_negative:14886 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.460 true_negative_rate:0.977 true_positive:16760 true_negative:711 false_positive:17 false_negative:19705 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.349 true_negative_rate:0.993 true_positive:12731 true_negative:723 false_positive:5 false_negative:23734 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.250 true_negative_rate:0.995 true_positive:9134 true_negative:724 false_positive:4 false_negative:27331 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.177 true_negative_rate:0.996 true_positive:6437 true_negative:725 false_positive:3 false_negative:30028 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.122 true_negative_rate:0.996 true_positive:4441 true_negative:725 false_positive:3 false_negative:32024 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.082 true_negative_rate:0.999 true_positive:2979 true_negative:727 false_positive:1 false_negative:33486 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1890 true_negative:728 false_positive:0 false_negative:34575 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:967 true_negative:728 false_positive:0 false_negative:35498 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:398 true_negative:728 false_positive:0 false_negative:36067 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:156 true_negative:728 false_positive:0 false_negative:36309 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:74 true_negative:728 false_positive:0 false_negative:36391 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:728 false_positive:0 false_negative:36428 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:728 false_positive:0 false_negative:36452 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:728 false_positive:0 false_negative:36455 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:728 false_positive:0 false_negative:36462 
fr079_ocount_40_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:728 false_positive:0 false_negative:36464 
