aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.000 precision:0.914 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3554 false_negative:0 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.050 precision:0.906 recall:0.864 true_negative_rate:0.042 true_positive:32660 true_negative:150 false_positive:3404 false_negative:5135 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.100 precision:0.910 recall:0.721 true_negative_rate:0.241 true_positive:27256 true_negative:856 false_positive:2698 false_negative:10539 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.150 precision:0.992 recall:0.620 true_negative_rate:0.946 true_positive:23423 true_negative:3362 false_positive:192 false_negative:14372 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.542 true_negative_rate:0.986 true_positive:20466 true_negative:3504 false_positive:50 false_negative:17329 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.250 precision:0.997 recall:0.475 true_negative_rate:0.987 true_positive:17967 true_negative:3508 false_positive:46 false_negative:19828 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.423 true_negative_rate:0.991 true_positive:15994 true_negative:3522 false_positive:32 false_negative:21801 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.357 true_negative_rate:0.996 true_positive:13499 true_negative:3541 false_positive:13 false_negative:24296 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.287 true_negative_rate:0.996 true_positive:10840 true_negative:3541 false_positive:13 false_negative:26955 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8729 true_negative:3550 false_positive:4 false_negative:29066 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.186 true_negative_rate:0.999 true_positive:7013 true_negative:3552 false_positive:2 false_negative:30782 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:0.999 true_positive:5363 true_negative:3552 false_positive:2 false_negative:32432 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3766 true_negative:3554 false_positive:0 false_negative:34029 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2485 true_negative:3554 false_positive:0 false_negative:35310 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:1257 true_negative:3554 false_positive:0 false_negative:36538 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:492 true_negative:3554 false_positive:0 false_negative:37303 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:3554 false_positive:0 false_negative:37735 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:3554 false_positive:0 false_negative:37759 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:3554 false_positive:0 false_negative:37771 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3554 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_26_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3554 false_positive:0 false_negative:37794 
