fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.000 precision:0.945 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:2046 false_negative:0 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.050 precision:0.954 recall:0.937 true_negative_rate:0.225 true_positive:32629 true_negative:460 false_positive:1586 false_negative:2202 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.100 precision:0.976 recall:0.787 true_negative_rate:0.664 true_positive:27410 true_negative:1358 false_positive:688 false_negative:7421 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.150 precision:0.988 recall:0.602 true_negative_rate:0.875 true_positive:20954 true_negative:1791 false_positive:255 false_negative:13877 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.468 true_negative_rate:0.948 true_positive:16302 true_negative:1940 false_positive:106 false_negative:18529 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.387 true_negative_rate:0.977 true_positive:13490 true_negative:1998 false_positive:48 false_negative:21341 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.326 true_negative_rate:0.992 true_positive:11355 true_negative:2029 false_positive:17 false_negative:23476 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.272 true_negative_rate:0.994 true_positive:9487 true_negative:2033 false_positive:13 false_negative:25344 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.226 true_negative_rate:0.996 true_positive:7855 true_negative:2037 false_positive:9 false_negative:26976 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.183 true_negative_rate:0.998 true_positive:6373 true_negative:2041 false_positive:5 false_negative:28458 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4967 true_negative:2046 false_positive:0 false_negative:29864 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3818 true_negative:2046 false_positive:0 false_negative:31013 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2675 true_negative:2046 false_positive:0 false_negative:32156 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1699 true_negative:2046 false_positive:0 false_negative:33132 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1251 true_negative:2046 false_positive:0 false_negative:33580 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:968 true_negative:2046 false_positive:0 false_negative:33863 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:657 true_negative:2046 false_positive:0 false_negative:34174 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:203 true_negative:2046 false_positive:0 false_negative:34628 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:41 true_negative:2046 false_positive:0 false_negative:34790 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:2046 false_positive:0 false_negative:34819 
fhw_ocount_100_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2046 false_positive:0 false_negative:34830 
