aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.000 precision:0.958 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1647 false_negative:0 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.050 precision:0.990 recall:0.861 true_negative_rate:0.808 true_positive:32529 true_negative:1330 false_positive:317 false_negative:5266 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.719 true_negative_rate:0.934 true_positive:27163 true_negative:1539 false_positive:108 false_negative:10632 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.618 true_negative_rate:0.963 true_positive:23344 true_negative:1586 false_positive:61 false_negative:14451 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.541 true_negative_rate:0.974 true_positive:20435 true_negative:1604 false_positive:43 false_negative:17360 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.476 true_negative_rate:0.981 true_positive:17994 true_negative:1616 false_positive:31 false_negative:19801 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.987 true_positive:15899 true_negative:1626 false_positive:21 false_negative:21896 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.359 true_negative_rate:0.990 true_positive:13567 true_negative:1631 false_positive:16 false_negative:24228 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.287 true_negative_rate:0.990 true_positive:10857 true_negative:1631 false_positive:16 false_negative:26938 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.231 true_negative_rate:0.993 true_positive:8746 true_negative:1636 false_positive:11 false_negative:29049 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.186 true_negative_rate:0.996 true_positive:7023 true_negative:1641 false_positive:6 false_negative:30772 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5361 true_negative:1647 false_positive:0 false_negative:32434 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3774 true_negative:1647 false_positive:0 false_negative:34021 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2536 true_negative:1647 false_positive:0 false_negative:35259 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1321 true_negative:1647 false_positive:0 false_negative:36474 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:504 true_negative:1647 false_positive:0 false_negative:37291 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:1647 false_positive:0 false_negative:37735 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1647 false_positive:0 false_negative:37760 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1647 false_positive:0 false_negative:37770 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1647 false_positive:0 false_negative:37782 
aces_publicb_ocount_140_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1647 false_positive:0 false_negative:37794 
