csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.000 precision:0.902 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1825 false_negative:0 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.050 precision:0.909 recall:0.941 true_negative_rate:0.130 true_positive:15866 true_negative:237 false_positive:1588 false_negative:991 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.100 precision:0.941 recall:0.808 true_negative_rate:0.528 true_positive:13626 true_negative:964 false_positive:861 false_negative:3231 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.150 precision:0.977 recall:0.611 true_negative_rate:0.865 true_positive:10299 true_negative:1579 false_positive:246 false_negative:6558 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.200 precision:0.985 recall:0.427 true_negative_rate:0.941 true_positive:7202 true_negative:1717 false_positive:108 false_negative:9655 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.250 precision:0.993 recall:0.312 true_negative_rate:0.980 true_positive:5256 true_negative:1788 false_positive:37 false_negative:11601 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.300 precision:0.997 recall:0.237 true_negative_rate:0.992 true_positive:3998 true_negative:1811 false_positive:14 false_negative:12859 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.180 true_negative_rate:0.998 true_positive:3030 true_negative:1822 false_positive:3 false_negative:13827 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.132 true_negative_rate:0.999 true_positive:2229 true_negative:1823 false_positive:2 false_negative:14628 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.093 true_negative_rate:0.999 true_positive:1572 true_negative:1824 false_positive:1 false_negative:15285 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:996 true_negative:1825 false_positive:0 false_negative:15861 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:566 true_negative:1825 false_positive:0 false_negative:16291 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:320 true_negative:1825 false_positive:0 false_negative:16537 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:110 true_negative:1825 false_positive:0 false_negative:16747 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:46 true_negative:1825 false_positive:0 false_negative:16811 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1825 false_positive:0 false_negative:16832 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:17 true_negative:1825 false_positive:0 false_negative:16840 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:1825 false_positive:0 false_negative:16847 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1825 false_positive:0 false_negative:16853 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1825 false_positive:0 false_negative:16854 
csail_ocount_100_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1825 false_positive:0 false_negative:16856 
