fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.000 precision:0.964 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1344 false_negative:0 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.050 precision:0.970 recall:0.974 true_negative_rate:0.193 true_positive:35534 true_negative:260 false_positive:1084 false_negative:931 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.100 precision:0.983 recall:0.892 true_negative_rate:0.571 true_positive:32545 true_negative:768 false_positive:576 false_negative:3920 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.150 precision:0.987 recall:0.744 true_negative_rate:0.738 true_positive:27120 true_negative:992 false_positive:352 false_negative:9345 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.200 precision:0.989 recall:0.578 true_negative_rate:0.823 true_positive:21076 true_negative:1106 false_positive:238 false_negative:15389 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.250 precision:0.990 recall:0.446 true_negative_rate:0.883 true_positive:16254 true_negative:1187 false_positive:157 false_negative:20211 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.300 precision:0.991 recall:0.337 true_negative_rate:0.917 true_positive:12282 true_negative:1233 false_positive:111 false_negative:24183 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.350 precision:0.992 recall:0.241 true_negative_rate:0.946 true_positive:8770 true_negative:1271 false_positive:73 false_negative:27695 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.400 precision:0.993 recall:0.166 true_negative_rate:0.969 true_positive:6057 true_negative:1303 false_positive:41 false_negative:30408 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.112 true_negative_rate:0.994 true_positive:4079 true_negative:1336 false_positive:8 false_negative:32386 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.073 true_negative_rate:1.000 true_positive:2675 true_negative:1344 false_positive:0 false_negative:33790 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.043 true_negative_rate:1.000 true_positive:1574 true_negative:1344 false_positive:0 false_negative:34891 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:757 true_negative:1344 false_positive:0 false_negative:35708 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:296 true_negative:1344 false_positive:0 false_negative:36169 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:138 true_negative:1344 false_positive:0 false_negative:36327 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:65 true_negative:1344 false_positive:0 false_negative:36400 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:40 true_negative:1344 false_positive:0 false_negative:36425 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:22 true_negative:1344 false_positive:0 false_negative:36443 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1344 false_positive:0 false_negative:36453 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1344 false_positive:0 false_negative:36459 
fr079_ocount_20_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1344 false_positive:0 false_negative:36464 
